ticker,merkmal,ziel,n_mit_bis2022,n_ohne_bis2022,q_mit_bis2022,q_ohne_bis2022,diff_bis2022,n_mit_ab2023,n_ohne_ab2023,q_mit_ab2023,q_ohne_ab2023,diff_ab2023
BAYN.DE,kein_neues_tief,gut_a,138,93,33.3,24.7,8.6,137,122,22.6,28.7,-6.1
BAYN.DE,kein_neues_tief,gut_b,138,93,37.0,25.8,11.2,137,122,24.8,27.9,-3.1
BAYN.DE,kein_neues_tief,haelt2,138,93,46.4,33.3,13.1,137,122,33.6,32.0,1.6
BAYN.DE,ueber_ema200,gut_a,64,108,20.3,37.0,-16.7,109,150,30.3,22.0,8.3
BAYN.DE,ueber_ema200,gut_b,64,108,23.4,40.7,-17.3,109,150,28.4,24.7,3.7
BAYN.DE,ueber_ema200,haelt2,64,108,34.4,51.9,-17.5,109,150,39.4,28.0,11.4
BAYN.DE,tief_ab_2,gut_a,104,127,30.8,29.1,1.7,97,162,25.8,25.3,0.5
BAYN.DE,tief_ab_2,gut_b,104,127,36.5,29.1,7.4,97,162,25.8,26.5,-0.7
BAYN.DE,tief_ab_2,haelt2,104,127,42.3,40.2,2.1,97,162,33.0,32.7,0.3
BBVA,reif,gut_a,135,141,21.5,20.6,0.9,121,191,38.8,31.9,6.9
BBVA,reif,gut_b,135,141,23.7,17.0,6.7,121,191,40.5,34.6,5.9
BBVA,reif,haelt2,135,141,34.8,42.6,-7.8,121,191,58.7,53.4,5.3
BBVA,korr_tief_rang,gut_a,26,220,23.1,23.6,-0.5,29,283,62.1,31.8,30.3
BBVA,korr_tief_rang,gut_b,26,220,38.5,20.9,17.6,29,283,62.1,34.3,27.8
BBVA,korr_tief_rang,haelt2,26,220,53.8,42.3,11.5,29,283,79.3,53.0,26.3
BBVA,korr_lang_rang,gut_a,23,223,39.1,22.0,17.1,22,290,54.5,33.1,21.4
BBVA,korr_lang_rang,gut_b,23,223,39.1,21.1,18.0,22,290,59.1,35.2,23.9
BBVA,korr_lang_rang,haelt2,23,223,47.8,43.0,4.8,22,290,68.2,54.5,13.7
BBVA,rsi_tief_rang,gut_a,32,214,37.5,21.5,16.0,26,286,65.4,31.8,33.6
BBVA,rsi_tief_rang,gut_b,32,214,25.0,22.4,2.6,26,286,61.5,34.6,26.9
BBVA,rsi_tief_rang,haelt2,32,214,43.8,43.5,0.3,26,286,84.6,52.8,31.8
BBVA,rsi_unter_50,gut_a,129,147,23.3,19.0,4.3,87,225,41.4,32.0,9.4
BBVA,rsi_unter_50,gut_b,129,147,23.3,17.7,5.6,87,225,41.4,35.1,6.3
BBVA,rsi_unter_50,haelt2,129,147,38.8,38.8,0.0,87,225,67.8,50.7,17.1
BBVA,divergenz,gut_a,12,71,66.7,15.5,51.2,8,53,50.0,43.4,
BBVA,divergenz,gut_b,12,71,66.7,18.3,48.4,8,53,50.0,47.2,
BBVA,divergenz,haelt2,12,71,91.7,29.6,62.1,8,53,62.5,62.3,
BBVA,ausverkauf,gut_a,22,254,40.9,19.3,21.6,24,288,25.0,35.4,-10.4
BBVA,ausverkauf,gut_b,22,254,27.3,19.7,7.6,24,288,20.8,38.2,-17.4
BBVA,ausverkauf,haelt2,22,254,40.9,38.6,2.3,24,288,54.2,55.6,-1.4
BBVA,erschoepfung,gut_a,27,56,25.9,21.4,4.5,20,41,30.0,51.2,-21.2
BBVA,erschoepfung,gut_b,27,56,33.3,21.4,11.9,20,41,35.0,53.7,-18.7
BBVA,erschoepfung,haelt2,27,56,55.6,30.4,25.2,20,41,50.0,68.3,-18.3
BBVA,erholung_vol,gut_a,13,263,23.1,20.9,2.2,16,296,56.2,33.4,22.8
BBVA,erholung_vol,gut_b,13,263,15.4,20.5,-5.1,16,296,68.8,35.1,33.7
BBVA,erholung_vol,haelt2,13,263,53.8,38.0,15.8,16,296,75.0,54.4,20.6
BBVA,zweig_a,gut_a,132,144,15.9,25.7,-9.8,158,154,36.7,32.5,4.2
BBVA,zweig_a,gut_b,132,144,15.9,24.3,-8.4,158,154,38.0,35.7,2.3
BBVA,zweig_a,haelt2,132,144,31.1,45.8,-14.7,158,154,57.0,53.9,3.1
BBVA,zweig_b,gut_a,147,129,25.9,15.5,10.4,167,145,34.1,35.2,-1.1
BBVA,zweig_b,gut_b,147,129,24.5,15.5,9.0,167,145,37.1,36.6,0.5
BBVA,zweig_b,haelt2,147,129,45.6,31.0,14.6,167,145,53.9,57.2,-3.3
BBVA,hammer,gut_a,7,269,14.3,21.2,,2,310,0.0,34.8,
BBVA,hammer,gut_b,7,269,14.3,20.4,,2,310,0.0,37.1,
BBVA,hammer,haelt2,7,269,42.9,38.7,,2,310,50.0,55.5,
BBVA,doppelboden,gut_a,11,265,9.1,21.5,-12.4,2,310,50.0,34.5,
BBVA,doppelboden,gut_b,11,265,9.1,20.8,-11.7,2,310,50.0,36.8,
BBVA,doppelboden,haelt2,11,265,9.1,40.0,-30.9,2,310,50.0,55.5,
BBVA,schluss_ueber_vortageshoch,gut_a,98,178,26.5,18.0,8.5,125,187,35.2,34.2,1.0
BBVA,schluss_ueber_vortageshoch,gut_b,98,178,22.4,19.1,3.3,125,187,38.4,35.8,2.6
BBVA,schluss_ueber_vortageshoch,haelt2,98,178,49.0,33.1,15.9,125,187,54.4,56.1,-1.7
BBVA,kein_neues_tief,gut_a,149,127,24.8,16.5,8.3,165,147,33.9,35.4,-1.5
BBVA,kein_neues_tief,gut_b,149,127,23.5,16.5,7.0,165,147,37.6,36.1,1.5
BBVA,kein_neues_tief,haelt2,149,127,46.3,29.9,16.4,165,147,55.2,55.8,-0.6
BBVA,ueber_ema200,gut_a,115,99,23.5,21.2,2.3,303,9,34.0,55.6,
BBVA,ueber_ema200,gut_b,115,99,23.5,18.2,5.3,303,9,35.6,77.8,
BBVA,ueber_ema200,haelt2,115,99,47.8,33.3,14.5,303,9,54.1,100.0,
BBVA,tief_ab_2,gut_a,141,135,19.1,23.0,-3.9,121,191,36.4,33.5,2.9
BBVA,tief_ab_2,gut_b,141,135,17.0,23.7,-6.7,121,191,38.8,35.6,3.2
BBVA,tief_ab_2,haelt2,141,135,34.8,43.0,-8.2,121,191,62.0,51.3,10.7
BEI.DE,reif,gut_a,125,125,16.0,42.4,-26.4,142,129,19.0,38.8,-19.8
BEI.DE,reif,gut_b,125,125,14.4,39.2,-24.8,142,129,21.8,42.6,-20.8
BEI.DE,reif,haelt2,125,125,22.4,51.2,-28.8,142,129,36.6,54.3,-17.7
BEI.DE,korr_tief_rang,gut_a,20,196,30.0,33.2,-3.2,50,221,24.0,29.4,-5.4
BEI.DE,korr_tief_rang,gut_b,20,196,30.0,30.1,-0.1,50,221,30.0,32.1,-2.1
BEI.DE,korr_tief_rang,haelt2,20,196,40.0,40.3,-0.3,50,221,46.0,44.8,1.2
BEI.DE,korr_lang_rang,gut_a,31,185,9.7,36.8,-27.1,43,228,27.9,28.5,-0.6
BEI.DE,korr_lang_rang,gut_b,31,185,9.7,33.5,-23.8,43,228,27.9,32.5,-4.6
BEI.DE,korr_lang_rang,haelt2,31,185,12.9,44.9,-32.0,43,228,48.8,44.3,4.5
BEI.DE,rsi_tief_rang,gut_a,24,192,58.3,29.7,28.6,65,206,33.8,26.7,7.1
BEI.DE,rsi_tief_rang,gut_b,24,192,54.2,27.1,27.1,65,206,36.9,30.1,6.8
BEI.DE,rsi_tief_rang,haelt2,24,192,70.8,36.5,34.3,65,206,56.9,41.3,15.6
BEI.DE,rsi_unter_50,gut_a,106,144,24.5,32.6,-8.1,131,140,24.4,32.1,-7.7
BEI.DE,rsi_unter_50,gut_b,106,144,21.7,30.6,-8.9,131,140,27.5,35.7,-8.2
BEI.DE,rsi_unter_50,haelt2,106,144,30.2,41.7,-11.5,131,140,43.5,46.4,-2.9
BEI.DE,divergenz,gut_a,13,85,15.4,11.8,3.6,12,91,0.0,22.0,-22.0
BEI.DE,divergenz,gut_b,13,85,15.4,11.8,3.6,12,91,25.0,20.9,4.1
BEI.DE,divergenz,haelt2,13,85,23.1,22.4,0.7,12,91,50.0,36.3,13.7
BEI.DE,ausverkauf,gut_a,18,232,66.7,26.3,40.4,24,247,54.2,25.9,28.3
BEI.DE,ausverkauf,gut_b,18,232,66.7,23.7,43.0,24,247,62.5,28.7,33.8
BEI.DE,ausverkauf,haelt2,18,232,72.2,34.1,38.1,24,247,70.8,42.5,28.3
BEI.DE,erschoepfung,gut_a,22,76,9.1,13.2,-4.1,30,73,20.0,19.2,0.8
BEI.DE,erschoepfung,gut_b,22,76,9.1,13.2,-4.1,30,73,20.0,21.9,-1.9
BEI.DE,erschoepfung,haelt2,22,76,22.7,22.4,0.3,30,73,46.7,34.2,12.5
BEI.DE,erholung_vol,gut_a,5,245,20.0,29.4,,9,262,44.4,27.9,
BEI.DE,erholung_vol,gut_b,5,245,20.0,26.9,,9,262,33.3,31.7,
BEI.DE,erholung_vol,haelt2,5,245,60.0,36.3,,9,262,66.7,44.3,
BEI.DE,zweig_a,gut_a,133,117,28.6,29.9,-1.3,151,120,23.2,35.0,-11.8
BEI.DE,zweig_a,gut_b,133,117,26.3,27.4,-1.1,151,120,25.8,39.2,-13.4
BEI.DE,zweig_a,haelt2,133,117,33.8,40.2,-6.4,151,120,41.7,49.2,-7.5
BEI.DE,zweig_b,gut_a,130,120,31.5,26.7,4.8,142,129,34.5,21.7,12.8
BEI.DE,zweig_b,gut_b,130,120,30.0,23.3,6.7,142,129,38.7,24.0,14.7
BEI.DE,zweig_b,haelt2,130,120,41.5,31.7,9.8,142,129,50.0,39.5,10.5
BEI.DE,hammer,gut_a,13,237,23.1,29.5,-6.4,7,264,28.6,28.4,
BEI.DE,hammer,gut_b,13,237,15.4,27.4,-12.0,7,264,28.6,31.8,
BEI.DE,hammer,haelt2,13,237,30.8,37.1,-6.3,7,264,28.6,45.5,
BEI.DE,doppelboden,gut_a,28,222,7.1,32.0,-24.9,23,248,21.7,29.0,-7.3
BEI.DE,doppelboden,gut_b,28,222,7.1,29.3,-22.2,23,248,21.7,32.7,-11.0
BEI.DE,doppelboden,haelt2,28,222,7.1,40.5,-33.4,23,248,43.5,45.2,-1.7
BEI.DE,schluss_ueber_vortageshoch,gut_a,79,171,34.2,26.9,7.3,80,191,33.8,26.2,7.6
BEI.DE,schluss_ueber_vortageshoch,gut_b,79,171,34.2,23.4,10.8,80,191,41.2,27.7,13.5
BEI.DE,schluss_ueber_vortageshoch,haelt2,79,171,44.3,33.3,11.0,80,191,55.0,40.8,14.2
BEI.DE,kein_neues_tief,gut_a,132,118,32.6,25.4,7.2,143,128,37.8,18.0,19.8
BEI.DE,kein_neues_tief,gut_b,132,118,30.3,22.9,7.4,143,128,42.7,19.5,23.2
BEI.DE,kein_neues_tief,haelt2,132,118,40.9,32.2,8.7,143,128,56.6,32.0,24.6
BEI.DE,ueber_ema200,gut_a,103,90,33.0,28.9,4.1,143,128,36.4,19.5,16.9
BEI.DE,ueber_ema200,gut_b,103,90,29.1,27.8,1.3,143,128,42.0,20.3,21.7
BEI.DE,ueber_ema200,haelt2,103,90,37.9,33.3,4.6,143,128,56.6,32.0,24.6
BEI.DE,tief_ab_2,gut_a,94,156,18.1,35.9,-17.8,156,115,24.4,33.9,-9.5
BEI.DE,tief_ab_2,gut_b,94,156,17.0,32.7,-15.7,156,115,29.5,34.8,-5.3
BEI.DE,tief_ab_2,haelt2,94,156,30.9,40.4,-9.5,156,115,45.5,44.3,1.2
BHP,reif,gut_a,122,171,28.7,39.2,-10.5,180,144,21.1,25.0,-3.9
BHP,reif,gut_b,122,171,30.3,41.5,-11.2,180,144,23.3,27.1,-3.8
BHP,reif,haelt2,122,171,45.9,54.4,-8.5,180,144,40.0,39.6,0.4
BHP,korr_tief_rang,gut_a,37,220,35.1,39.1,-4.0,44,280,18.2,23.6,-5.4
BHP,korr_tief_rang,gut_b,37,220,29.7,42.3,-12.6,44,280,20.5,25.7,-5.2
BHP,korr_tief_rang,haelt2,37,220,43.2,58.2,-15.0,44,280,40.9,39.6,1.3
BHP,korr_lang_rang,gut_a,14,243,50.0,37.9,12.1,45,279,20.0,23.3,-3.3
BHP,korr_lang_rang,gut_b,14,243,50.0,39.9,10.1,45,279,22.2,25.4,-3.2
BHP,korr_lang_rang,haelt2,14,243,50.0,56.4,-6.4,45,279,40.0,39.8,0.2
BHP,rsi_tief_rang,gut_a,52,205,30.8,40.5,-9.7,44,280,27.3,22.1,5.2
BHP,rsi_tief_rang,gut_b,52,205,25.0,44.4,-19.4,44,280,36.4,23.2,13.2
BHP,rsi_tief_rang,haelt2,52,205,48.1,58.0,-9.9,44,280,56.8,37.1,19.7
BHP,rsi_unter_50,gut_a,107,186,29.9,37.6,-7.7,152,172,21.1,24.4,-3.3
BHP,rsi_unter_50,gut_b,107,186,32.7,39.2,-6.5,152,172,23.0,26.7,-3.7
BHP,rsi_unter_50,haelt2,107,186,46.7,53.2,-6.5,152,172,41.4,38.4,3.0
BHP,divergenz,gut_a,16,85,56.2,27.1,29.1,20,115,25.0,20.9,4.1
BHP,divergenz,gut_b,16,85,56.2,25.9,30.3,20,115,35.0,23.5,11.5
BHP,divergenz,haelt2,16,85,62.5,41.2,21.3,20,115,40.0,40.0,0.0
BHP,ausverkauf,gut_a,15,278,13.3,36.0,-22.7,6,318,83.3,21.7,
BHP,ausverkauf,gut_b,15,278,13.3,38.1,-24.8,6,318,83.3,23.9,
BHP,ausverkauf,haelt2,15,278,26.7,52.2,-25.5,6,318,100.0,38.7,
BHP,erschoepfung,gut_a,33,68,36.4,29.4,7.0,34,101,20.6,21.8,-1.2
BHP,erschoepfung,gut_b,33,68,36.4,27.9,8.5,34,101,29.4,23.8,5.6
BHP,erschoepfung,haelt2,33,68,48.5,42.6,5.9,34,101,47.1,37.6,9.5
BHP,erholung_vol,gut_a,5,288,60.0,34.4,,6,318,66.7,22.0,
BHP,erholung_vol,gut_b,5,288,80.0,36.1,,6,318,50.0,24.5,
BHP,erholung_vol,haelt2,5,288,80.0,50.3,,6,318,66.7,39.3,
BHP,zweig_a,gut_a,156,137,27.6,43.1,-15.5,164,160,16.5,29.4,-12.9
BHP,zweig_a,gut_b,156,137,27.6,47.4,-19.8,164,160,17.7,32.5,-14.8
BHP,zweig_a,haelt2,156,137,44.2,58.4,-14.2,164,160,29.9,50.0,-20.1
BHP,zweig_b,gut_a,147,146,44.2,25.3,18.9,175,149,28.0,16.8,11.2
BHP,zweig_b,gut_b,147,146,48.3,25.3,23.0,175,149,30.9,18.1,12.8
BHP,zweig_b,haelt2,147,146,58.5,43.2,15.3,175,149,49.7,28.2,21.5
BHP,hammer,gut_a,4,289,50.0,34.6,,4,320,50.0,22.5,
BHP,hammer,gut_b,4,289,50.0,36.7,,4,320,50.0,24.7,
BHP,hammer,haelt2,4,289,100.0,50.2,,4,320,50.0,39.7,
BHP,doppelboden,gut_a,18,275,44.4,34.2,10.2,20,304,20.0,23.0,-3.0
BHP,doppelboden,gut_b,18,275,44.4,36.4,8.0,20,304,25.0,25.0,0.0
BHP,doppelboden,haelt2,18,275,44.4,51.3,-6.9,20,304,35.0,40.1,-5.1
BHP,schluss_ueber_vortageshoch,gut_a,118,175,40.7,30.9,9.8,124,200,26.6,20.5,6.1
BHP,schluss_ueber_vortageshoch,gut_b,118,175,45.8,30.9,14.9,124,200,28.2,23.0,5.2
BHP,schluss_ueber_vortageshoch,haelt2,118,175,55.9,47.4,8.5,124,200,46.0,36.0,10.0
BHP,kein_neues_tief,gut_a,152,141,42.1,27.0,15.1,169,155,28.4,16.8,11.6
BHP,kein_neues_tief,gut_b,152,141,46.1,27.0,19.1,169,155,31.4,18.1,13.3
BHP,kein_neues_tief,haelt2,152,141,57.2,44.0,13.2,169,155,49.1,29.7,19.4
BHP,ueber_ema200,gut_a,157,65,29.3,43.1,-13.8,204,120,22.1,24.2,-2.1
BHP,ueber_ema200,gut_b,157,65,29.3,47.7,-18.4,204,120,23.0,28.3,-5.3
BHP,ueber_ema200,haelt2,157,65,43.9,67.7,-23.8,204,120,37.3,44.2,-6.9
BHP,tief_ab_2,gut_a,123,170,30.1,38.2,-8.1,143,181,26.6,19.9,6.7
BHP,tief_ab_2,gut_b,123,170,30.1,41.8,-11.7,143,181,29.4,21.5,7.9
BHP,tief_ab_2,haelt2,123,170,48.8,52.4,-3.6,143,181,44.8,35.9,8.9
BIIB,reif,gut_a,144,95,29.2,24.2,5.0,143,96,19.6,32.3,-12.7
BIIB,reif,gut_b,144,95,25.7,22.1,3.6,143,96,19.6,37.5,-17.9
BIIB,reif,haelt2,144,95,51.4,54.7,-3.3,143,96,32.9,46.9,-14.0
BIIB,korr_tief_rang,gut_a,61,161,21.3,31.1,-9.8,36,203,25.0,24.6,0.4
BIIB,korr_tief_rang,gut_b,61,161,21.3,26.1,-4.8,36,203,22.2,27.6,-5.4
BIIB,korr_tief_rang,haelt2,61,161,39.3,58.4,-19.1,36,203,27.8,40.4,-12.6
BIIB,korr_lang_rang,gut_a,46,176,21.7,30.1,-8.4,56,183,19.6,26.2,-6.6
BIIB,korr_lang_rang,gut_b,46,176,21.7,25.6,-3.9,56,183,19.6,29.0,-9.4
BIIB,korr_lang_rang,haelt2,46,176,30.4,59.1,-28.7,56,183,28.6,41.5,-12.9
BIIB,rsi_tief_rang,gut_a,60,162,31.7,27.2,4.5,32,207,12.5,26.6,-14.1
BIIB,rsi_tief_rang,gut_b,60,162,25.0,24.7,0.3,32,207,12.5,29.0,-16.5
BIIB,rsi_tief_rang,haelt2,60,162,51.7,53.7,-2.0,32,207,12.5,42.5,-30.0
BIIB,rsi_unter_50,gut_a,123,116,35.0,19.0,16.0,141,98,19.9,31.6,-11.7
BIIB,rsi_unter_50,gut_b,123,116,30.9,17.2,13.7,141,98,19.9,36.7,-16.8
BIIB,rsi_unter_50,haelt2,123,116,44.7,61.2,-16.5,141,98,28.4,53.1,-24.7
BIIB,divergenz,gut_a,13,82,38.5,26.8,11.7,17,103,17.6,16.5,1.1
BIIB,divergenz,gut_b,13,82,38.5,25.6,12.9,17,103,17.6,16.5,1.1
BIIB,divergenz,haelt2,13,82,46.2,42.7,3.5,17,103,35.3,27.2,8.1
BIIB,ausverkauf,gut_a,26,213,34.6,26.3,8.3,15,224,13.3,25.4,-12.1
BIIB,ausverkauf,gut_b,26,213,38.5,22.5,16.0,15,224,20.0,27.2,-7.2
BIIB,ausverkauf,haelt2,26,213,53.8,52.6,1.2,15,224,20.0,39.7,-19.7
BIIB,erschoepfung,gut_a,22,73,36.4,26.0,10.4,32,88,18.8,15.9,2.9
BIIB,erschoepfung,gut_b,22,73,36.4,24.7,11.7,32,88,18.8,15.9,2.9
BIIB,erschoepfung,haelt2,22,73,54.5,39.7,14.8,32,88,21.9,30.7,-8.8
BIIB,erholung_vol,gut_a,10,229,30.0,27.1,2.9,7,232,71.4,23.3,
BIIB,erholung_vol,gut_b,10,229,30.0,24.0,6.0,7,232,71.4,25.4,
BIIB,erholung_vol,haelt2,10,229,70.0,52.0,18.0,7,232,85.7,37.1,
BIIB,zweig_a,gut_a,122,117,23.8,30.8,-7.0,125,114,25.6,23.7,1.9
BIIB,zweig_a,gut_b,122,117,21.3,27.4,-6.1,125,114,27.2,26.3,0.9
BIIB,zweig_a,haelt2,122,117,51.6,53.8,-2.2,125,114,41.6,35.1,6.5
BIIB,zweig_b,gut_a,136,103,32.4,20.4,12.0,127,112,28.3,20.5,7.8
BIIB,zweig_b,gut_b,136,103,29.4,17.5,11.9,127,112,29.9,23.2,6.7
BIIB,zweig_b,haelt2,136,103,55.1,49.5,5.6,127,112,39.4,37.5,1.9
BIIB,hammer,gut_a,6,233,16.7,27.5,,16,223,12.5,25.6,-13.1
BIIB,hammer,gut_b,6,233,16.7,24.5,,16,223,18.8,27.4,-8.6
BIIB,hammer,haelt2,6,233,50.0,52.8,,16,223,18.8,39.9,-21.1
BIIB,doppelboden,gut_a,28,211,32.1,26.5,5.6,32,207,12.5,26.6,-14.1
BIIB,doppelboden,gut_b,28,211,28.6,23.7,4.9,32,207,12.5,29.0,-16.5
BIIB,doppelboden,haelt2,28,211,39.3,54.5,-15.2,32,207,18.8,41.5,-22.7
BIIB,schluss_ueber_vortageshoch,gut_a,74,165,27.0,27.3,-0.3,79,160,27.8,23.1,4.7
BIIB,schluss_ueber_vortageshoch,gut_b,74,165,24.3,24.2,0.1,79,160,31.6,24.4,7.2
BIIB,schluss_ueber_vortageshoch,haelt2,74,165,58.1,50.3,7.8,79,160,44.3,35.6,8.7
BIIB,kein_neues_tief,gut_a,148,91,29.7,23.1,6.6,117,122,25.6,23.8,1.8
BIIB,kein_neues_tief,gut_b,148,91,25.7,22.0,3.7,117,122,29.9,23.8,6.1
BIIB,kein_neues_tief,haelt2,148,91,60.1,40.7,19.4,117,122,46.2,31.1,15.1
BIIB,ueber_ema200,gut_a,66,120,25.8,28.3,-2.5,90,149,30.0,21.5,8.5
BIIB,ueber_ema200,gut_b,66,120,21.2,26.7,-5.5,90,149,33.3,22.8,10.5
BIIB,ueber_ema200,haelt2,66,120,60.6,44.2,16.4,90,149,54.4,28.9,25.5
BIIB,tief_ab_2,gut_a,77,162,16.9,32.1,-15.2,153,86,20.3,32.6,-12.3
BIIB,tief_ab_2,gut_b,77,162,14.3,29.0,-14.7,153,86,21.6,36.0,-14.4
BIIB,tief_ab_2,haelt2,77,162,37.7,59.9,-22.2,153,86,31.4,51.2,-19.8
BKNG,reif,gut_a,132,126,28.0,19.8,8.2,126,132,32.5,28.0,4.5
BKNG,reif,gut_b,132,126,28.8,20.6,8.2,126,132,31.0,34.1,-3.1
BKNG,reif,haelt2,132,126,53.0,41.3,11.7,126,132,47.6,48.5,-0.9
BKNG,korr_tief_rang,gut_a,38,182,47.4,17.6,29.8,31,227,38.7,29.1,9.6
BKNG,korr_tief_rang,gut_b,38,182,44.7,18.7,26.0,31,227,35.5,32.2,3.3
BKNG,korr_tief_rang,haelt2,38,182,78.9,41.2,37.7,31,227,51.6,47.6,4.0
BKNG,korr_lang_rang,gut_a,22,198,59.1,18.7,40.4,31,227,19.4,31.7,-12.3
BKNG,korr_lang_rang,gut_b,22,198,54.5,19.7,34.8,31,227,16.1,34.8,-18.7
BKNG,korr_lang_rang,haelt2,22,198,90.9,42.9,48.0,31,227,38.7,49.3,-10.6
BKNG,rsi_tief_rang,gut_a,41,179,43.9,17.9,26.0,50,208,32.0,29.8,2.2
BKNG,rsi_tief_rang,gut_b,41,179,41.5,19.0,22.5,50,208,32.0,32.7,-0.7
BKNG,rsi_tief_rang,haelt2,41,179,70.7,42.5,28.2,50,208,42.0,49.5,-7.5
BKNG,rsi_unter_50,gut_a,117,141,34.2,15.6,18.6,93,165,28.0,31.5,-3.5
BKNG,rsi_unter_50,gut_b,117,141,30.8,19.9,10.9,93,165,28.0,35.2,-7.2
BKNG,rsi_unter_50,haelt2,117,141,53.0,42.6,10.4,93,165,40.9,52.1,-11.2
BKNG,divergenz,gut_a,26,85,42.3,30.6,11.7,10,69,40.0,29.0,11.0
BKNG,divergenz,gut_b,26,85,34.6,31.8,2.8,10,69,30.0,29.0,1.0
BKNG,divergenz,haelt2,26,85,69.2,54.1,15.1,10,69,40.0,42.0,-2.0
BKNG,ausverkauf,gut_a,17,241,29.4,23.7,5.7,20,238,40.0,29.4,10.6
BKNG,ausverkauf,gut_b,17,241,29.4,24.5,4.9,20,238,40.0,31.9,8.1
BKNG,ausverkauf,haelt2,17,241,35.3,48.1,-12.8,20,238,75.0,45.8,29.2
BKNG,erschoepfung,gut_a,30,81,43.3,29.6,13.7,21,58,28.6,31.0,-2.4
BKNG,erschoepfung,gut_b,30,81,36.7,30.9,5.8,21,58,28.6,29.3,-0.7
BKNG,erschoepfung,haelt2,30,81,73.3,51.9,21.4,21,58,38.1,43.1,-5.0
BKNG,erholung_vol,gut_a,5,253,20.0,24.1,,8,250,37.5,30.0,
BKNG,erholung_vol,gut_b,5,253,40.0,24.5,,8,250,37.5,32.4,
BKNG,erholung_vol,haelt2,5,253,40.0,47.4,,8,250,50.0,48.0,
BKNG,zweig_a,gut_a,127,131,22.0,26.0,-4.0,131,127,25.2,35.4,-10.2
BKNG,zweig_a,gut_b,127,131,21.3,28.2,-6.9,131,127,26.7,38.6,-11.9
BKNG,zweig_a,haelt2,127,131,40.9,53.4,-12.5,131,127,40.5,55.9,-15.4
BKNG,zweig_b,gut_a,146,112,27.4,19.6,7.8,141,117,34.8,24.8,10.0
BKNG,zweig_b,gut_b,146,112,28.8,19.6,9.2,141,117,38.3,25.6,12.7
BKNG,zweig_b,haelt2,146,112,54.8,37.5,17.3,141,117,53.9,41.0,12.9
BKNG,hammer,gut_a,8,250,12.5,24.4,,10,248,30.0,30.2,-0.2
BKNG,hammer,gut_b,8,250,12.5,25.2,,10,248,30.0,32.7,-2.7
BKNG,hammer,haelt2,8,250,37.5,47.6,,10,248,40.0,48.4,-8.4
BKNG,doppelboden,gut_a,21,237,42.9,22.4,20.5,23,235,21.7,31.1,-9.4
BKNG,doppelboden,gut_b,21,237,47.6,22.8,24.8,23,235,21.7,33.6,-11.9
BKNG,doppelboden,haelt2,21,237,66.7,45.6,21.1,23,235,39.1,48.9,-9.8
BKNG,schluss_ueber_vortageshoch,gut_a,76,182,28.9,22.0,6.9,88,170,35.2,27.6,7.6
BKNG,schluss_ueber_vortageshoch,gut_b,76,182,30.3,22.5,7.8,88,170,36.4,30.6,5.8
BKNG,schluss_ueber_vortageshoch,haelt2,76,182,56.6,43.4,13.2,88,170,52.3,45.9,6.4
BKNG,kein_neues_tief,gut_a,135,123,25.9,22.0,3.9,141,117,33.3,26.5,6.8
BKNG,kein_neues_tief,gut_b,135,123,27.4,22.0,5.4,141,117,37.6,26.5,11.1
BKNG,kein_neues_tief,haelt2,135,123,50.4,43.9,6.5,141,117,53.9,41.0,12.9
BKNG,ueber_ema200,gut_a,111,93,9.9,35.5,-25.6,216,42,31.5,23.8,7.7
BKNG,ueber_ema200,gut_b,111,93,11.7,34.4,-22.7,216,42,33.3,28.6,4.7
BKNG,ueber_ema200,haelt2,111,93,32.4,57.0,-24.6,216,42,49.5,40.5,9.0
BKNG,tief_ab_2,gut_a,118,140,33.9,15.7,18.2,91,167,31.9,29.3,2.6
BKNG,tief_ab_2,gut_b,118,140,31.4,19.3,12.1,91,167,31.9,32.9,-1.0
BKNG,tief_ab_2,haelt2,118,140,52.5,42.9,9.6,91,167,44.0,50.3,-6.3
BKR,reif,gut_a,114,137,14.9,38.7,-23.8,133,138,33.1,23.9,9.2
BKR,reif,gut_b,114,137,15.8,39.4,-23.6,133,138,30.8,27.5,3.3
BKR,reif,haelt2,114,137,36.8,62.0,-25.2,133,138,52.6,49.3,3.3
BKR,korr_tief_rang,gut_a,40,161,22.5,26.1,-3.6,45,226,51.1,23.9,27.2
BKR,korr_tief_rang,gut_b,40,161,22.5,29.8,-7.3,45,226,44.4,26.1,18.3
BKR,korr_tief_rang,haelt2,40,161,30.0,55.3,-25.3,45,226,60.0,49.1,10.9
BKR,korr_lang_rang,gut_a,45,156,20.0,26.9,-6.9,36,235,58.3,23.8,34.5
BKR,korr_lang_rang,gut_b,45,156,20.0,30.8,-10.8,36,235,58.3,24.7,33.6
BKR,korr_lang_rang,haelt2,45,156,24.4,57.7,-33.3,36,235,66.7,48.5,18.2
BKR,rsi_tief_rang,gut_a,41,160,22.0,26.2,-4.2,39,232,41.0,26.3,14.7
BKR,rsi_tief_rang,gut_b,41,160,24.4,29.4,-5.0,39,232,33.3,28.4,4.9
BKR,rsi_tief_rang,haelt2,41,160,31.7,55.0,-23.3,39,232,64.1,48.7,15.4
BKR,rsi_unter_50,gut_a,108,143,22.2,32.2,-10.0,100,171,39.0,22.2,16.8
