ticker,zeitraum,puffer,punkte,faelle,rendite_mittel,rendite_median,ko_quote
TTE,bis2022,1.0,1,160,-18.7,-48.2,26.9
TTE,bis2022,1.0,2,24,31.3,1.6,20.8
TTE,bis2022,1.0,3,4,35.4,-11.4,0.0
TTWO,ab2023,1.0,0,70,0.2,-62.1,38.6
TTWO,ab2023,1.0,1,152,3.9,-10.1,23.0
TTWO,ab2023,1.0,2,31,9.0,-0.5,9.7
TTWO,ab2023,1.0,3,2,-47.8,-47.8,0.0
TTWO,bis2022,1.0,0,68,-7.8,-52.5,41.2
TTWO,bis2022,1.0,1,135,-3.3,-24.8,25.9
TTWO,bis2022,1.0,2,31,17.4,-17.1,16.1
TTWO,bis2022,1.0,3,4,3.5,-28.2,25.0
TXN,ab2023,1.0,0,79,-3.1,-85.6,46.8
TXN,ab2023,1.0,1,147,8.0,-33.7,29.3
TXN,ab2023,1.0,2,56,41.3,7.5,14.3
TXN,ab2023,1.0,3,1,-71.0,-71.0,0.0
TXN,bis2022,1.0,0,89,4.5,-25.7,34.8
TXN,bis2022,1.0,1,128,-3.9,-26.1,22.7
TXN,bis2022,1.0,2,37,-1.5,-21.8,16.2
TXN,bis2022,1.0,3,1,75.0,75.0,0.0
UBER,ab2023,1.0,0,81,-26.9,-86.2,49.4
UBER,ab2023,1.0,1,134,-7.7,-39.3,28.4
UBER,ab2023,1.0,2,36,-4.9,-22.2,22.2
UBER,ab2023,1.0,3,2,74.4,74.4,0.0
UBER,bis2022,1.0,0,86,32.1,-55.4,40.7
UBER,bis2022,1.0,1,126,-14.7,-54.0,20.6
UBER,bis2022,1.0,2,25,-1.6,-32.3,12.0
UBER,bis2022,1.0,3,1,2.8,2.8,0.0
UBS,ab2023,1.0,0,98,18.7,-19.3,32.7
UBS,ab2023,1.0,1,155,19.2,-26.3,20.6
UBS,ab2023,1.0,2,44,67.0,46.7,11.4
UBS,ab2023,1.0,3,5,43.3,84.1,20.0
UBS,bis2022,1.0,0,96,-11.6,-56.5,46.9
UBS,bis2022,1.0,1,137,16.3,-39.1,29.9
UBS,bis2022,1.0,2,47,12.1,-18.0,6.4
UBS,bis2022,1.0,3,3,51.4,97.6,0.0
UL,ab2023,1.0,0,122,-8.9,-63.7,41.0
UL,ab2023,1.0,1,150,9.6,-26.5,28.0
UL,ab2023,1.0,2,40,40.2,-12.8,20.0
UL,ab2023,1.0,3,5,113.3,50.2,0.0
UL,bis2022,1.0,0,122,-9.9,-100.0,54.1
UL,bis2022,1.0,1,138,-11.0,-42.3,26.1
UL,bis2022,1.0,2,33,11.1,-36.1,18.2
UL,bis2022,1.0,3,3,-28.1,-46.9,0.0
UNH,ab2023,1.0,0,74,-6.6,-68.7,43.2
UNH,ab2023,1.0,1,128,8.6,-10.8,28.1
UNH,ab2023,1.0,2,39,8.8,-25.4,23.1
UNH,ab2023,1.0,3,7,71.5,36.2,0.0
UNH,bis2022,1.0,0,91,11.3,-31.5,34.1
UNH,bis2022,1.0,1,146,6.0,-27.6,17.1
UNH,bis2022,1.0,2,15,10.6,-37.4,13.3
UNP,ab2023,1.0,0,90,8.2,-100.0,53.3
UNP,ab2023,1.0,1,129,17.1,-34.5,27.9
UNP,ab2023,1.0,2,37,31.9,23.1,13.5
UNP,ab2023,1.0,3,2,1.8,1.8,0.0
UNP,bis2022,1.0,0,82,13.5,-33.6,40.2
UNP,bis2022,1.0,1,143,-31.1,-46.6,30.8
UNP,bis2022,1.0,2,37,-33.7,-46.4,27.0
UPS,ab2023,1.0,0,73,-24.9,-100.0,50.7
UPS,ab2023,1.0,1,126,-4.2,-19.6,31.7
UPS,ab2023,1.0,2,48,-24.7,-37.7,20.8
UPS,ab2023,1.0,3,4,-46.2,-57.4,25.0
UPS,bis2022,1.0,0,89,6.9,-77.3,49.4
UPS,bis2022,1.0,1,113,44.5,-35.7,28.3
UPS,bis2022,1.0,2,20,-15.7,-52.7,25.0
UPS,bis2022,1.0,3,2,-11.2,-11.2,0.0
USB,ab2023,1.0,0,87,28.9,-56.6,35.6
USB,ab2023,1.0,1,137,33.2,-24.5,22.6
USB,ab2023,1.0,2,41,60.5,-6.6,4.9
USB,ab2023,1.0,3,3,7.3,-34.8,0.0
USB,bis2022,1.0,0,103,-32.1,-76.1,49.5
USB,bis2022,1.0,1,141,-22.4,-38.9,23.4
USB,bis2022,1.0,2,35,-30.6,-46.8,8.6
USB,bis2022,1.0,3,1,-53.8,-53.8,0.0
V,ab2023,1.0,0,81,-12.7,-25.3,34.6
V,ab2023,1.0,1,140,1.3,-26.9,17.9
V,ab2023,1.0,2,39,-15.7,-14.2,17.9
V,ab2023,1.0,3,1,-79.0,-79.0,0.0
V,bis2022,1.0,0,74,57.5,-3.7,24.3
V,bis2022,1.0,1,125,0.2,-23.5,21.6
V,bis2022,1.0,2,45,26.3,0.6,13.3
V,bis2022,1.0,3,4,4.4,-50.2,25.0
VLO,ab2023,1.0,0,77,34.4,-24.0,32.5
VLO,ab2023,1.0,1,148,1.9,-29.3,18.9
VLO,ab2023,1.0,2,31,32.6,4.9,3.2
VLO,ab2023,1.0,3,3,105.7,154.4,0.0
VLO,bis2022,1.0,0,83,-5.9,-53.1,39.8
VLO,bis2022,1.0,1,132,2.0,-31.0,16.7
VLO,bis2022,1.0,2,20,5.8,0.7,15.0
VLO,bis2022,1.0,3,3,-89.4,-100.0,66.7
VNA.DE,ab2023,1.0,0,81,-12.3,-74.4,46.9
VNA.DE,ab2023,1.0,1,147,-15.3,-56.6,42.9
VNA.DE,ab2023,1.0,2,30,-1.2,-33.0,23.3
VNA.DE,bis2022,1.0,0,71,15.7,-44.0,42.3
VNA.DE,bis2022,1.0,1,125,0.5,-33.0,39.2
VNA.DE,bis2022,1.0,2,29,-32.7,-58.9,31.0
VNA.DE,bis2022,1.0,3,2,-24.4,-24.4,50.0
VOW3.DE,ab2023,1.0,0,81,-25.3,-100.0,64.2
VOW3.DE,ab2023,1.0,1,136,-34.6,-66.9,44.1
VOW3.DE,ab2023,1.0,2,23,8.1,-31.1,39.1
VOW3.DE,ab2023,1.0,3,1,-100.0,-100.0,100.0
VOW3.DE,bis2022,1.0,0,76,-21.0,-100.0,57.9
VOW3.DE,bis2022,1.0,1,135,-11.6,-100.0,53.3
VOW3.DE,bis2022,1.0,2,25,7.6,-17.7,8.0
VOW3.DE,bis2022,1.0,3,2,-32.7,-32.7,0.0
VRSK,ab2023,1.0,0,78,-26.6,-55.5,29.5
VRSK,ab2023,1.0,1,140,-12.1,-19.2,14.3
VRSK,ab2023,1.0,2,47,-38.6,-35.0,40.4
VRSK,ab2023,1.0,3,3,13.0,-12.4,0.0
VRSK,bis2022,1.0,0,69,37.7,-2.5,20.3
VRSK,bis2022,1.0,1,117,37.4,-8.7,12.8
VRSK,bis2022,1.0,2,36,-12.5,-26.9,22.2
VRSK,bis2022,1.0,3,2,56.2,56.2,0.0
VRTX,ab2023,1.0,0,72,4.5,-71.1,43.1
VRTX,ab2023,1.0,1,113,-3.9,-31.2,23.9
VRTX,ab2023,1.0,2,61,71.6,34.6,19.7
VRTX,ab2023,1.0,3,3,-32.9,-100.0,66.7
VRTX,bis2022,1.0,0,68,-1.5,-37.1,25.0
VRTX,bis2022,1.0,1,128,-1.3,-42.8,18.8
VRTX,bis2022,1.0,2,36,12.3,-7.1,11.1
VZ,ab2023,1.0,0,73,-14.6,-100.0,57.5
VZ,ab2023,1.0,1,148,-5.3,-41.5,29.1
VZ,ab2023,1.0,2,23,20.0,-49.0,30.4
VZ,ab2023,1.0,3,2,-22.0,-22.0,50.0
VZ,bis2022,1.0,0,86,-49.6,-100.0,57.0
VZ,bis2022,1.0,1,113,-33.7,-56.9,36.3
VZ,bis2022,1.0,2,28,11.2,-20.3,7.1
VZ,bis2022,1.0,3,2,-92.3,-92.3,50.0
WBD,ab2023,1.0,0,71,12.7,-100.0,60.6
WBD,ab2023,1.0,1,150,19.5,-55.7,36.0
WBD,ab2023,1.0,2,28,94.0,25.0,7.1
WBD,bis2022,1.0,0,65,-16.8,-100.0,52.3
WBD,bis2022,1.0,1,99,11.5,-50.8,34.3
WBD,bis2022,1.0,2,51,-20.9,-61.0,31.4
WBD,bis2022,1.0,3,4,-11.7,6.7,0.0
WDAY,ab2023,1.0,0,91,-23.8,-100.0,50.5
WDAY,ab2023,1.0,1,117,-14.6,-58.5,35.9
WDAY,ab2023,1.0,2,54,-21.4,-75.0,46.3
WDAY,ab2023,1.0,3,3,-43.3,-52.7,33.3
WDAY,bis2022,1.0,0,84,17.1,-56.5,41.7
WDAY,bis2022,1.0,1,114,31.9,-17.2,22.8
WDAY,bis2022,1.0,2,41,5.1,-36.5,19.5
WDAY,bis2022,1.0,3,6,-34.3,-28.7,33.3
WDC,ab2023,1.0,0,84,113.9,23.8,34.5
WDC,ab2023,1.0,1,155,74.6,10.4,18.1
WDC,ab2023,1.0,2,39,63.0,1.9,10.3
WDC,ab2023,1.0,3,3,132.1,208.8,33.3
WDC,bis2022,1.0,0,69,1.6,-58.3,36.2
WDC,bis2022,1.0,1,134,19.1,-31.1,31.3
WDC,bis2022,1.0,2,34,15.9,-49.6,29.4
WELL,ab2023,1.0,0,73,38.2,-6.7,35.6
WELL,ab2023,1.0,1,168,33.6,1.3,16.7
WELL,ab2023,1.0,2,16,99.5,20.8,12.5
WELL,ab2023,1.0,3,1,121.2,121.2,0.0
WELL,bis2022,1.0,0,76,-1.9,-48.8,39.5
WELL,bis2022,1.0,1,133,-8.2,-26.4,26.3
WELL,bis2022,1.0,2,23,-20.2,-51.2,17.4
WELL,bis2022,1.0,3,3,-5.9,-0.9,0.0
WFC,ab2023,1.0,0,75,4.5,-62.4,41.3
WFC,ab2023,1.0,1,146,10.8,-21.4,28.1
WFC,ab2023,1.0,2,31,44.0,22.7,9.7
WFC,ab2023,1.0,3,4,66.3,53.7,0.0
WFC,bis2022,1.0,0,77,-18.7,-66.9,46.8
WFC,bis2022,1.0,1,182,-1.1,-38.1,22.5
WFC,bis2022,1.0,2,25,-11.3,-26.9,20.0
WFC,bis2022,1.0,3,1,-54.6,-54.6,0.0
WMT,ab2023,1.0,0,72,1.5,-53.8,27.8
WMT,ab2023,1.0,1,132,38.1,2.8,13.6
WMT,ab2023,1.0,2,18,50.4,-17.9,11.1
WMT,ab2023,1.0,3,6,122.6,103.7,0.0
WMT,bis2022,1.0,0,72,-10.5,-33.4,31.9
WMT,bis2022,1.0,1,118,3.2,-19.2,19.5
WMT,bis2022,1.0,2,39,-4.4,-25.0,20.5
WMT,bis2022,1.0,3,2,-43.8,-43.8,0.0
XEL,ab2023,1.0,0,78,12.3,-59.2,48.7
XEL,ab2023,1.0,1,133,6.5,-21.2,16.5
XEL,ab2023,1.0,2,28,-32.9,-44.5,25.0
XEL,ab2023,1.0,3,5,88.6,90.7,0.0
XEL,bis2022,1.0,0,73,27.4,-14.7,30.1
XEL,bis2022,1.0,1,136,-8.9,-21.7,19.9
XEL,bis2022,1.0,2,22,62.3,20.6,13.6
XOM,ab2023,1.0,0,80,-12.5,-52.7,38.8
XOM,ab2023,1.0,1,134,12.4,-36.2,20.9
XOM,ab2023,1.0,2,60,-3.1,-19.9,18.3
XOM,ab2023,1.0,3,2,45.2,45.2,0.0
XOM,bis2022,1.0,0,91,-4.2,-48.7,38.5
XOM,bis2022,1.0,1,125,3.3,-23.2,22.4
XOM,bis2022,1.0,2,35,-25.3,-51.7,20.0
XOM,bis2022,1.0,3,1,-100.0,-100.0,100.0
ZAL.DE,ab2023,1.0,0,81,-23.3,-76.1,46.9
ZAL.DE,ab2023,1.0,1,122,-21.2,-50.9,30.3
ZAL.DE,ab2023,1.0,2,30,24.4,-5.1,16.7
ZAL.DE,ab2023,1.0,3,4,-15.0,-51.8,25.0
ZAL.DE,bis2022,1.0,0,63,35.2,-10.3,34.9
ZAL.DE,bis2022,1.0,1,126,34.0,-15.0,21.4
ZAL.DE,bis2022,1.0,2,40,-20.4,-29.0,32.5
ZAL.DE,bis2022,1.0,3,3,-46.2,-47.6,0.0
ZS,ab2023,1.0,0,65,27.4,-7.2,32.3
ZS,ab2023,1.0,1,133,15.3,-29.8,30.1
ZS,ab2023,1.0,2,46,-17.2,-49.4,43.5
ZS,ab2023,1.0,3,1,-100.0,-100.0,100.0
ZS,bis2022,1.0,0,61,-11.2,-60.4,44.3
ZS,bis2022,1.0,1,128,17.1,-10.8,20.3
ZS,bis2022,1.0,2,36,51.5,23.3,13.9
ZS,bis2022,1.0,3,2,-32.3,-32.3,0.0
AAPL,ab2023,2.0,0,77,9.3,-20.0,7.8
AAPL,ab2023,2.0,1,162,15.7,-0.8,5.6
AAPL,ab2023,2.0,2,30,28.6,-5.0,10.0
AAPL,ab2023,2.0,3,3,28.0,23.7,0.0
AAPL,bis2022,2.0,0,69,14.4,-4.9,8.7
AAPL,bis2022,2.0,1,123,27.5,-9.8,5.7
AAPL,bis2022,2.0,2,52,42.0,7.7,1.9
AAPL,bis2022,2.0,3,3,-17.4,-20.5,0.0
ABBV,ab2023,2.0,0,66,-0.7,-31.9,15.2
ABBV,ab2023,2.0,1,127,-0.1,-21.5,10.2
ABBV,ab2023,2.0,2,46,31.5,-6.0,4.3
ABBV,ab2023,2.0,3,2,-28.0,-28.0,0.0
ABBV,bis2022,2.0,0,85,8.8,-22.2,8.2
ABBV,bis2022,2.0,1,143,28.1,3.6,4.2
ABBV,bis2022,2.0,2,30,3.0,-33.1,0.0
ABBV,bis2022,2.0,3,2,26.8,26.8,0.0
ABNB,ab2023,2.0,0,84,16.0,-8.8,10.7
ABNB,ab2023,2.0,1,131,-1.6,-20.4,7.6
ABNB,ab2023,2.0,2,47,37.0,33.0,2.1
ABNB,ab2023,2.0,3,4,1.6,7.1,25.0
ABNB,bis2022,2.0,0,40,-3.5,-18.7,15.0
ABNB,bis2022,2.0,1,66,-10.2,-25.4,1.5
ABNB,bis2022,2.0,2,33,8.4,-17.9,3.0
ABNB,bis2022,2.0,3,5,-26.2,-35.6,0.0
ABT,ab2023,2.0,0,79,-6.3,-27.7,19.0
ABT,ab2023,2.0,1,122,-1.0,-18.2,13.1
ABT,ab2023,2.0,2,33,-14.4,-30.8,9.1
ABT,ab2023,2.0,3,6,-15.7,-15.3,0.0
ABT,bis2022,2.0,0,74,-16.7,-28.5,12.2
ABT,bis2022,2.0,1,136,16.8,-13.6,5.1
ABT,bis2022,2.0,2,42,1.1,-8.9,7.1
ABT,bis2022,2.0,3,4,-20.5,-32.6,0.0
ACN,ab2023,2.0,0,81,-8.2,-25.8,18.5
ACN,ab2023,2.0,1,135,-7.1,-26.4,7.4
ACN,ab2023,2.0,2,51,-12.0,-35.6,3.9
ACN,ab2023,2.0,3,5,36.4,3.4,0.0
ACN,bis2022,2.0,0,84,17.9,-3.0,4.8
ACN,bis2022,2.0,1,126,18.5,5.3,4.0
ACN,bis2022,2.0,2,48,34.6,27.1,2.1
ACN,bis2022,2.0,3,4,5.4,-6.4,0.0
ADBE,ab2023,2.0,0,76,-11.0,-38.0,18.4
ADBE,ab2023,2.0,1,119,-14.0,-37.5,6.7
ADBE,ab2023,2.0,2,64,-0.8,-14.2,4.7
ADBE,ab2023,2.0,3,2,72.7,72.7,0.0
ADBE,bis2022,2.0,0,59,31.0,6.1,6.8
ADBE,bis2022,2.0,1,131,20.3,-5.3,0.8
ADBE,bis2022,2.0,2,51,5.1,-5.6,2.0
ADBE,bis2022,2.0,3,4,-26.5,-36.0,0.0
ADI,ab2023,2.0,0,89,9.0,-31.8,10.1
ADI,ab2023,2.0,1,144,-1.6,-28.4,10.4
ADI,ab2023,2.0,2,39,36.3,-7.8,2.6
ADI,ab2023,2.0,3,2,-8.0,-8.0,0.0
ADI,bis2022,2.0,0,81,6.8,-20.0,11.1
ADI,bis2022,2.0,1,126,3.0,-18.4,6.3
ADI,bis2022,2.0,2,44,16.7,3.9,0.0
ADI,bis2022,2.0,3,2,-12.9,-12.9,0.0
ADP,ab2023,2.0,0,76,-3.0,-27.0,6.6
ADP,ab2023,2.0,1,117,3.6,-15.6,4.3
ADP,ab2023,2.0,2,46,-23.6,-27.0,6.5
ADP,ab2023,2.0,3,3,-19.7,-20.1,0.0
ADP,bis2022,2.0,0,72,3.1,-25.0,9.7
ADP,bis2022,2.0,1,135,-1.6,-21.0,5.9
ADP,bis2022,2.0,2,47,6.1,-5.7,2.1
ADP,bis2022,2.0,3,1,-3.9,-3.9,0.0
ADS.DE,ab2023,2.0,0,87,13.6,-13.8,16.1
ADS.DE,ab2023,2.0,1,136,5.6,-19.1,7.4
ADS.DE,ab2023,2.0,2,37,-7.0,-16.7,13.5
ADS.DE,ab2023,2.0,3,5,-23.1,-49.7,20.0
ADS.DE,bis2022,2.0,0,74,-10.4,-51.5,23.0
ADS.DE,bis2022,2.0,1,139,-8.6,-28.7,18.0
ADS.DE,bis2022,2.0,2,27,2.8,-23.2,3.7
ADS.DE,bis2022,2.0,3,5,-7.0,10.3,0.0
ADSK,ab2023,2.0,0,76,-17.4,-37.3,11.8
ADSK,ab2023,2.0,1,149,-7.0,-20.4,4.7
ADSK,ab2023,2.0,2,33,22.8,14.1,3.0
ADSK,ab2023,2.0,3,2,34.3,34.3,0.0
ADSK,bis2022,2.0,0,53,28.2,-10.4,3.8
ADSK,bis2022,2.0,1,118,6.9,-20.4,3.4
ADSK,bis2022,2.0,2,57,4.4,-7.4,0.0
ADSK,bis2022,2.0,3,4,-25.1,-24.8,0.0
AEP,ab2023,2.0,0,82,26.6,-20.0,3.7
AEP,ab2023,2.0,1,139,6.8,-18.3,2.9
AEP,ab2023,2.0,2,21,-7.8,-20.3,0.0
AEP,ab2023,2.0,3,2,65.3,65.3,0.0
AEP,bis2022,2.0,0,82,40.0,6.9,3.7
AEP,bis2022,2.0,1,133,8.1,-14.0,0.8
AEP,bis2022,2.0,2,14,-3.4,-12.0,0.0
AEP,bis2022,2.0,3,1,5.3,5.3,0.0
AIR.DE,ab2023,2.0,0,92,9.9,-28.0,13.0
AIR.DE,ab2023,2.0,1,151,7.0,-14.6,6.6
AIR.DE,ab2023,2.0,2,45,25.8,10.5,4.4
AIR.DE,ab2023,2.0,3,3,-30.2,-36.7,33.3
AIR.DE,bis2022,2.0,0,81,-10.0,-21.0,9.9
AIR.DE,bis2022,2.0,1,125,-6.4,-26.4,5.6
AIR.DE,bis2022,2.0,2,27,-4.2,-5.2,3.7
AIR.DE,bis2022,2.0,3,7,29.5,6.1,0.0
ALV.DE,ab2023,2.0,0,72,-3.5,-26.8,9.7
ALV.DE,ab2023,2.0,1,153,-0.9,-7.3,7.2
ALV.DE,ab2023,2.0,2,17,39.2,32.0,5.9
ALV.DE,ab2023,2.0,3,1,50.1,50.1,0.0
ALV.DE,bis2022,2.0,0,79,-17.1,-48.0,16.5
ALV.DE,bis2022,2.0,1,130,-0.2,-30.3,11.5
ALV.DE,bis2022,2.0,2,37,5.0,-21.5,8.1
ALV.DE,bis2022,2.0,3,4,-4.7,-21.3,0.0
AMAT,ab2023,2.0,0,84,5.8,-18.6,14.3
AMAT,ab2023,2.0,1,169,1.2,-18.3,6.5
AMAT,ab2023,2.0,2,31,58.4,24.4,3.2
AMAT,ab2023,2.0,3,3,-32.4,-44.4,0.0
AMAT,bis2022,2.0,0,79,-2.8,-17.2,6.3
AMAT,bis2022,2.0,1,123,0.3,-16.9,3.3
AMAT,bis2022,2.0,2,43,8.0,-21.6,7.0
AMD,ab2023,2.0,0,85,30.3,-15.8,11.8
AMD,ab2023,2.0,1,126,13.2,-9.0,7.1
AMD,ab2023,2.0,2,52,21.9,-2.6,0.0
AMD,ab2023,2.0,3,4,134.3,140.5,0.0
AMD,bis2022,2.0,0,68,28.1,-16.5,5.9
AMD,bis2022,2.0,1,133,14.1,-9.9,3.8
AMD,bis2022,2.0,2,37,11.5,4.2,8.1
AMGN,ab2023,2.0,0,76,12.6,-16.1,7.9
AMGN,ab2023,2.0,1,145,16.5,-18.8,4.8
AMGN,ab2023,2.0,2,37,-15.6,-39.1,13.5
AMGN,bis2022,2.0,0,76,-7.3,-28.5,7.9
AMGN,bis2022,2.0,1,132,-1.1,-19.9,6.1
AMGN,bis2022,2.0,2,33,26.8,19.5,3.0
AMGN,bis2022,2.0,3,2,99.4,99.4,0.0
AMT,ab2023,2.0,0,97,-6.0,-37.8,15.5
AMT,ab2023,2.0,1,122,-8.4,-23.6,7.4
AMT,ab2023,2.0,2,38,-10.8,-13.8,5.3
AMT,ab2023,2.0,3,4,23.2,-6.5,0.0
AMT,bis2022,2.0,0,82,3.7,-23.4,14.6
AMT,bis2022,2.0,1,119,-1.2,-22.0,4.2
AMT,bis2022,2.0,2,22,48.2,40.4,0.0
AMZN,ab2023,2.0,0,93,6.2,-7.0,6.5
AMZN,ab2023,2.0,1,151,8.3,-4.6,4.6
AMZN,ab2023,2.0,2,24,-2.8,-24.1,16.7
AMZN,ab2023,2.0,3,2,26.7,26.7,0.0
AMZN,bis2022,2.0,0,70,25.2,6.6,8.6
AMZN,bis2022,2.0,1,110,14.1,-9.0,4.5
AMZN,bis2022,2.0,2,42,14.5,1.2,0.0
AMZN,bis2022,2.0,3,6,5.0,-25.9,16.7
ANET,ab2023,2.0,0,89,31.7,25.5,12.4
ANET,ab2023,2.0,1,140,-2.3,-15.4,5.7
ANET,ab2023,2.0,2,34,35.9,23.1,2.9
ANET,ab2023,2.0,3,5,23.4,0.2,0.0
ANET,bis2022,2.0,0,71,27.5,-7.1,2.8
ANET,bis2022,2.0,1,134,20.0,-23.3,6.0
ANET,bis2022,2.0,2,37,25.1,4.1,2.7
APH,ab2023,2.0,0,80,6.8,-19.5,11.2
APH,ab2023,2.0,1,155,15.7,-6.4,5.8
APH,ab2023,2.0,2,35,33.7,-12.0,2.9
APH,ab2023,2.0,3,2,17.3,17.3,0.0
APH,bis2022,2.0,0,85,9.3,-11.3,5.9
APH,bis2022,2.0,1,139,-10.3,-21.0,7.2
APH,bis2022,2.0,2,29,-13.4,-11.5,3.4
APP,ab2023,2.0,0,90,73.3,52.3,5.6
APP,ab2023,2.0,1,145,37.6,23.0,4.1
APP,ab2023,2.0,2,29,56.0,5.7,0.0
APP,ab2023,2.0,3,1,325.3,325.3,0.0
APP,bis2022,2.0,0,40,-52.7,-55.7,20.0
APP,bis2022,2.0,1,54,-16.0,-38.4,3.7
APP,bis2022,2.0,2,10,-30.4,-29.7,0.0
APP,bis2022,2.0,3,2,-23.4,-23.4,0.0
ARM,ab2023,2.0,0,64,64.4,26.0,21.9
ARM,ab2023,2.0,1,106,44.0,18.5,15.1
ARM,ab2023,2.0,2,23,4.1,-39.7,8.7
ARM,ab2023,2.0,3,2,22.6,22.6,0.0
ASML,ab2023,2.0,0,97,17.0,-22.4,15.5
ASML,ab2023,2.0,1,145,16.3,-10.9,8.3
ASML,ab2023,2.0,2,30,-4.8,-15.2,0.0
ASML,ab2023,2.0,3,2,60.2,60.2,0.0
ASML,bis2022,2.0,0,79,21.8,-12.2,5.1
ASML,bis2022,2.0,1,151,22.8,-5.5,4.6
ASML,bis2022,2.0,2,39,-6.1,-21.5,0.0
ASML,bis2022,2.0,3,1,-49.7,-49.7,0.0
AVGO,ab2023,2.0,0,81,38.2,-10.7,11.1
AVGO,ab2023,2.0,1,143,-0.4,-21.6,9.8
AVGO,ab2023,2.0,2,44,32.6,-20.8,0.0
AVGO,ab2023,2.0,3,3,5.6,-47.2,0.0
AVGO,bis2022,2.0,0,71,14.3,-21.7,9.9
AVGO,bis2022,2.0,1,133,25.6,-2.6,7.5
AVGO,bis2022,2.0,2,30,42.1,14.5,3.3
AXON,ab2023,2.0,0,70,21.0,-19.4,27.1
AXON,ab2023,2.0,1,120,32.0,4.2,9.2
AXON,ab2023,2.0,2,48,4.6,-18.8,8.3
AXON,ab2023,2.0,3,4,-12.4,-11.7,0.0
AXON,bis2022,2.0,0,86,8.9,-41.2,9.3
AXON,bis2022,2.0,1,113,38.2,-6.2,1.8
AXON,bis2022,2.0,2,22,-7.5,-28.0,0.0
AXON,bis2022,2.0,3,1,210.6,210.6,0.0
AXP,ab2023,2.0,0,93,14.8,-22.2,7.5
AXP,ab2023,2.0,1,136,4.2,-17.5,7.4
AXP,ab2023,2.0,2,37,41.7,24.9,0.0
AXP,ab2023,2.0,3,4,-4.7,-23.8,0.0
AXP,bis2022,2.0,0,93,-9.8,-20.0,16.1
AXP,bis2022,2.0,1,128,2.5,-5.2,6.2
AXP,bis2022,2.0,2,24,-3.6,-12.3,4.2
AXP,bis2022,2.0,3,5,-31.7,-40.3,0.0
AZN,ab2023,2.0,0,105,11.0,-38.5,20.0
AZN,ab2023,2.0,1,156,0.1,-21.5,4.5
AZN,ab2023,2.0,2,35,8.2,-9.2,5.7
AZN,ab2023,2.0,3,3,54.8,42.6,0.0
AZN,bis2022,2.0,0,70,1.8,-4.4,12.9
AZN,bis2022,2.0,1,168,-4.3,-17.0,8.3
AZN,bis2022,2.0,2,35,3.4,-16.0,5.7
AZN,bis2022,2.0,3,2,-0.2,-0.2,0.0
BABA,ab2023,2.0,0,127,5.4,-29.9,13.4
BABA,ab2023,2.0,1,153,2.5,-17.9,5.9
BABA,ab2023,2.0,2,36,6.2,-14.8,13.9
BABA,ab2023,2.0,3,1,-4.5,-4.5,0.0
BABA,bis2022,2.0,0,113,-9.0,-44.1,15.0
BABA,bis2022,2.0,1,132,-3.0,-12.3,12.9
BABA,bis2022,2.0,2,36,-10.9,-12.5,11.1
BABA,bis2022,2.0,3,3,-16.1,-35.0,0.0
BAC,ab2023,2.0,0,81,10.3,-20.9,4.9
BAC,ab2023,2.0,1,145,7.4,-6.1,2.8
BAC,ab2023,2.0,2,29,24.6,0.1,0.0
BAC,bis2022,2.0,0,84,-7.4,-33.1,11.9
BAC,bis2022,2.0,1,137,7.7,-13.3,3.6
BAC,bis2022,2.0,2,52,5.7,2.1,3.8
BAC,bis2022,2.0,3,1,-56.7,-56.7,0.0
BAS.DE,ab2023,2.0,0,82,-31.6,-56.1,22.0
BAS.DE,ab2023,2.0,1,143,-16.4,-29.2,10.5
BAS.DE,ab2023,2.0,2,27,-2.0,-8.0,0.0
BAS.DE,bis2022,2.0,0,88,-18.3,-51.4,21.6
BAS.DE,bis2022,2.0,1,143,-21.2,-43.9,18.9
BAS.DE,bis2022,2.0,2,17,9.6,-2.8,0.0
BAS.DE,bis2022,2.0,3,1,62.4,62.4,0.0
BAYN.DE,ab2023,2.0,0,78,4.7,-14.6,20.5
BAYN.DE,ab2023,2.0,1,139,-0.4,-17.8,12.9
BAYN.DE,ab2023,2.0,2,39,-16.8,-34.8,12.8
BAYN.DE,ab2023,2.0,3,2,-42.2,-42.2,0.0
BAYN.DE,bis2022,2.0,0,68,-14.6,-41.8,20.6
BAYN.DE,bis2022,2.0,1,119,-7.9,-20.5,10.1
BAYN.DE,bis2022,2.0,2,43,-10.9,-35.4,2.3
BAYN.DE,bis2022,2.0,3,1,-50.2,-50.2,0.0
BBVA,ab2023,2.0,0,125,42.2,2.4,4.8
BBVA,ab2023,2.0,1,149,19.1,-3.8,3.4
BBVA,ab2023,2.0,2,28,28.3,11.9,3.6
BBVA,ab2023,2.0,3,3,25.7,-1.2,0.0
BBVA,bis2022,2.0,0,97,-14.1,-33.8,14.4
BBVA,bis2022,2.0,1,132,7.8,-12.1,4.5
BBVA,bis2022,2.0,2,31,4.8,-7.6,6.5
BBVA,bis2022,2.0,3,1,-17.3,-17.3,0.0
BEI.DE,ab2023,2.0,0,78,-2.0,-10.8,12.8
BEI.DE,ab2023,2.0,1,139,-3.3,-14.5,11.5
BEI.DE,ab2023,2.0,2,45,4.6,-13.4,2.2
BEI.DE,ab2023,2.0,3,3,-24.0,-19.9,0.0
BEI.DE,bis2022,2.0,0,91,-1.4,-18.4,13.2
