ticker,klasse_atr,faelle,verlust_atr_median,verlust_pct_median,hoeher_nach_5_pct,schluss_5_median_pct,tiefer_5_median_atr,tiefer_5_p90_atr,hoch_5_median_atr,hoeher_nach_10_pct,schluss_10_median_pct,tiefer_10_median_atr,tiefer_10_p90_atr,hoch_10_median_atr,hoeher_nach_20_pct,schluss_20_median_pct,tiefer_20_median_atr,tiefer_20_p90_atr,hoch_20_median_atr,hoeher_nach_60_pct,schluss_60_median_pct,tiefer_60_median_atr,tiefer_60_p90_atr,hoch_60_median_atr
SHL.DE,2.0,6,2.13,4.1,33.3,-2.66,2.01,2.52,0.45,50.0,1.5,2.14,3.24,1.39,83.3,1.62,2.14,3.82,1.93,83.3,4.34,2.87,7.33,3.99
SHL.DE,2.25,3,2.26,5.55,33.3,-1.46,0.62,1.02,1.26,33.3,-1.5,0.92,2.17,1.26,0.0,-1.31,3.21,4.21,1.26,0.0,-7.39,3.87,7.4,1.26
SHL.DE,2.5,1,2.69,6.98,0.0,-3.83,1.51,1.51,0.77,0.0,-4.28,3.03,3.03,0.77,100.0,2.51,3.03,3.03,2.24,0.0,-8.97,6.8,6.8,3.06
SHL.DE,2.75,2,2.88,7.83,50.0,0.53,0.77,1.28,0.64,100.0,2.26,0.77,1.28,1.19,50.0,0.13,1.52,1.62,1.81,50.0,-1.08,2.34,2.98,2.49
SHL.DE,3.0,1,3.04,7.15,0.0,-6.69,4.52,4.52,0.33,0.0,-4.0,4.52,4.52,0.33,100.0,1.87,4.52,4.52,1.39,100.0,0.86,4.52,4.52,2.65
SHL.DE,3.75,1,3.96,8.63,0.0,-0.4,2.22,2.22,0.21,0.0,-8.07,3.68,3.68,0.21,0.0,-5.93,3.76,3.76,0.21,0.0,-4.89,3.76,3.76,2.11
SHW,0.25,220,0.37,0.79,55.9,0.42,0.92,2.55,1.03,58.2,1.03,1.22,3.57,1.61,57.7,1.68,1.75,4.7,2.58,62.7,4.28,2.91,8.28,4.9
SHW,0.5,145,0.61,1.33,55.9,0.68,0.89,2.28,1.01,51.0,0.01,1.56,3.67,1.47,44.1,-0.91,2.2,5.08,1.76,62.1,3.64,4.02,8.52,4.18
SHW,0.75,102,0.84,1.86,62.7,0.73,0.93,2.47,1.09,56.9,0.65,1.13,4.14,1.53,56.9,0.89,1.91,5.22,2.36,62.7,2.28,3.49,7.15,4.59
SHW,1.0,47,1.09,2.19,46.8,-0.32,1.22,3.95,1.18,44.7,-0.39,1.5,4.76,1.43,38.3,-1.25,2.85,6.86,1.65,59.6,1.47,4.41,13.54,3.73
SHW,1.25,14,1.34,2.82,35.7,-2.04,1.49,2.59,1.1,57.1,0.81,1.79,4.59,1.57,50.0,0.02,2.69,5.46,1.57,71.4,10.66,4.12,6.62,7.07
SHW,1.5,12,1.67,2.88,41.7,-1.25,1.53,3.74,0.79,58.3,1.69,1.55,4.52,2.19,75.0,4.66,1.55,7.67,3.85,75.0,12.27,1.58,20.33,6.93
SHW,1.75,4,1.85,3.85,50.0,-1.98,1.99,3.78,0.68,50.0,-3.62,2.44,5.35,0.72,50.0,1.02,2.44,7.76,1.12,25.0,-3.35,3.52,11.76,2.03
SHW,2.0,8,2.11,4.29,37.5,-1.55,1.55,2.29,0.93,37.5,-4.08,2.58,4.38,1.24,37.5,-3.71,4.09,9.73,2.5,50.0,2.66,6.01,18.73,4.04
SHW,2.25,1,2.28,6.16,100.0,6.12,-0.09,-0.09,2.26,100.0,6.47,-0.09,-0.09,2.46,100.0,4.32,-0.09,-0.09,3.3,100.0,3.93,0.4,0.4,3.3
SHW,2.5,3,2.63,8.92,66.7,0.07,0.49,1.92,1.44,100.0,4.66,0.51,1.92,2.65,66.7,3.54,0.91,2.0,3.16,100.0,5.4,2.28,4.05,5.37
SHW,2.75,3,2.79,6.73,100.0,3.17,0.18,0.8,1.74,100.0,5.07,0.18,0.8,1.93,100.0,3.51,0.96,1.37,3.34,33.3,-0.22,3.7,4.33,3.76
SIE.DE,0.25,198,0.37,0.8,59.1,0.57,0.79,2.5,1.26,60.6,1.32,1.21,3.29,1.77,63.1,1.53,1.62,4.75,2.41,69.2,5.6,2.63,8.74,4.93
SIE.DE,0.5,147,0.59,1.4,59.2,0.82,0.88,2.84,1.08,63.3,1.97,1.2,5.06,1.89,58.5,2.3,1.55,6.24,2.62,66.7,5.58,2.39,8.93,4.86
SIE.DE,0.75,93,0.85,1.91,58.1,0.89,0.94,3.38,1.22,61.3,1.45,1.13,4.14,1.69,55.9,1.78,1.67,4.54,2.99,67.7,5.62,2.59,9.2,5.28
SIE.DE,1.0,46,1.09,2.43,54.3,0.61,0.77,2.35,1.19,63.0,1.17,1.11,3.33,1.88,65.2,3.55,2.08,5.07,2.86,67.4,5.66,3.69,10.55,4.89
SIE.DE,1.25,29,1.35,2.81,44.8,-0.39,1.22,2.77,1.07,41.4,-1.12,1.94,4.42,1.39,44.8,-0.9,2.78,5.95,1.8,62.1,7.43,3.64,13.64,4.73
SIE.DE,1.5,9,1.62,3.34,66.7,1.81,0.51,1.91,1.33,77.8,2.22,0.51,2.95,1.68,66.7,1.89,1.74,5.82,3.23,66.7,7.78,1.74,12.43,4.44
SIE.DE,1.75,19,1.92,4.54,63.2,1.78,0.89,1.49,1.74,63.2,1.66,1.01,2.0,2.22,68.4,4.72,1.16,2.94,3.15,68.4,10.1,2.14,8.07,6.11
SIE.DE,2.0,6,2.04,4.87,16.7,-5.35,2.17,4.45,1.4,50.0,-1.51,2.17,7.67,1.52,50.0,-0.92,3.75,13.19,2.1,66.7,10.08,3.75,13.19,5.01
SIE.DE,2.25,4,2.32,5.73,50.0,0.4,1.14,3.71,1.2,50.0,1.42,1.14,3.71,1.83,100.0,4.82,1.61,3.84,2.31,50.0,4.23,3.3,4.45,4.57
SIE.DE,2.5,1,2.73,7.17,100.0,5.89,0.4,0.4,2.78,100.0,3.31,0.79,0.79,4.93,0.0,-1.71,1.92,1.92,4.93,100.0,5.31,5.81,5.81,4.93
SIE.DE,2.75,1,2.86,5.76,100.0,1.31,0.26,0.26,1.64,100.0,1.79,0.26,0.26,1.64,100.0,1.43,0.69,0.69,1.64,0.0,-4.22,1.99,1.99,4.28
SIE.DE,3.0,1,3.19,6.77,100.0,1.25,1.15,1.15,0.78,100.0,0.64,1.15,1.15,1.55,0.0,-2.38,1.15,1.15,1.55,0.0,-9.03,6.11,6.11,2.49
SIE.DE,3.5,1,3.57,9.35,0.0,-2.6,1.67,1.67,0.59,100.0,0.24,1.67,1.67,0.59,100.0,5.22,1.67,1.67,1.99,100.0,13.22,1.67,1.67,7.44
SNPS,0.25,200,0.36,1.04,56.0,0.66,0.87,2.42,1.27,59.0,1.46,1.15,3.93,1.82,54.0,0.96,1.6,5.24,2.73,69.0,5.86,2.78,9.62,5.4
SNPS,0.5,144,0.61,1.75,58.3,1.12,0.94,2.77,1.08,59.0,1.64,1.13,4.23,1.65,56.9,1.44,1.51,5.34,2.45,67.4,5.88,2.78,9.79,5.51
SNPS,0.75,83,0.86,2.5,61.4,1.64,0.9,2.68,1.2,53.0,0.16,1.2,3.77,1.8,66.3,4.18,1.38,6.22,2.97,72.3,9.03,2.19,8.58,5.23
SNPS,1.0,42,1.13,3.26,54.8,1.33,1.06,2.06,1.42,61.9,2.14,1.28,3.18,1.91,54.8,0.36,1.59,5.13,2.71,71.4,7.25,2.49,6.84,5.35
SNPS,1.25,28,1.38,3.91,57.1,1.79,0.83,2.92,1.3,67.9,2.94,1.14,3.66,1.96,82.1,5.71,1.14,4.36,3.19,67.9,7.29,2.68,7.11,6.63
SNPS,1.5,19,1.59,4.7,47.4,-0.18,1.43,3.7,1.02,42.1,-2.33,1.43,4.52,1.31,42.1,-4.1,2.09,5.41,1.72,68.4,3.86,3.09,7.06,4.97
SNPS,1.75,10,1.85,6.07,50.0,-0.2,1.39,1.83,0.65,60.0,1.49,1.52,4.21,1.05,90.0,4.85,1.52,4.37,2.34,80.0,10.62,1.81,5.17,7.27
SNPS,2.0,3,2.12,6.49,33.3,-3.27,1.31,2.2,0.16,66.7,4.03,1.31,2.71,1.46,33.3,-1.28,3.15,3.2,2.09,66.7,5.92,3.15,7.57,4.73
SNPS,2.25,3,2.46,6.34,33.3,-4.86,1.93,4.15,0.71,33.3,-4.31,3.27,5.33,0.71,33.3,-10.36,3.27,9.89,1.93,100.0,14.79,3.32,10.61,4.55
SNPS,2.5,1,2.51,8.61,100.0,2.88,0.63,0.63,1.56,0.0,-5.07,1.98,1.98,1.56,0.0,-5.47,2.34,2.34,1.56,0.0,-17.92,6.36,6.36,1.56
SNPS,2.75,1,2.79,6.95,0.0,-2.99,1.54,1.54,1.54,0.0,-2.11,3.15,3.15,1.54,0.0,-6.94,6.26,6.26,1.54,0.0,-6.54,7.38,7.38,1.54
SNPS,3.0,1,3.17,9.64,100.0,2.33,1.59,1.59,1.64,100.0,8.28,1.59,1.59,3.18,100.0,7.19,1.59,1.59,3.18,100.0,31.16,1.59,1.59,12.16
SNPS,3.5,1,3.61,12.37,0.0,-0.69,0.99,0.99,0.72,0.0,-4.26,1.14,1.14,0.72,0.0,-2.76,1.81,1.81,0.72,0.0,-13.5,4.24,4.24,2.03
SNPS,6.0,1,7.65,35.84,100.0,9.7,-0.63,-0.63,1.99,100.0,20.71,-0.63,-0.63,4.52,100.0,26.2,-0.63,-0.63,4.52,100.0,19.59,0.41,0.41,4.52
SO,0.25,193,0.36,0.59,58.5,0.32,0.8,2.34,0.99,58.5,0.57,1.04,3.34,1.52,57.0,1.06,1.65,4.42,2.16,63.2,2.43,2.61,6.44,4.37
SO,0.5,142,0.61,1.08,59.2,0.29,0.82,2.42,1.14,59.2,0.55,0.96,2.96,1.74,66.9,1.36,1.33,4.25,2.4,67.6,3.96,2.29,7.93,4.75
SO,0.75,90,0.88,1.36,56.7,0.37,0.91,2.89,1.05,63.3,1.21,1.11,3.94,1.62,57.8,0.83,1.46,4.76,2.4,66.7,3.32,2.48,7.7,4.83
SO,1.0,50,1.12,1.75,58.0,0.87,0.7,3.26,0.96,60.0,0.93,1.01,4.71,1.5,48.0,-0.14,1.23,5.6,2.16,72.0,3.71,2.48,7.05,5.41
SO,1.25,27,1.36,2.4,48.1,-0.4,1.17,2.28,0.98,48.1,-0.36,1.32,4.44,1.07,55.6,0.4,1.64,7.93,1.85,70.4,3.96,2.35,9.18,4.03
SO,1.5,17,1.67,2.95,47.1,-0.06,1.33,2.93,1.31,47.1,-0.54,2.65,5.67,1.6,41.2,-0.27,2.8,5.79,2.11,70.6,5.86,3.93,6.44,3.4
SO,1.75,5,1.83,3.15,80.0,2.4,0.92,3.36,2.09,60.0,2.86,1.37,4.07,2.09,60.0,0.47,1.37,4.15,2.09,80.0,4.89,1.84,4.15,5.95
SO,2.0,4,2.08,3.59,100.0,1.78,0.62,1.95,1.82,75.0,0.79,1.02,2.1,2.28,100.0,2.98,1.02,2.1,2.4,100.0,5.56,1.39,2.91,5.77
SO,2.25,1,2.3,4.7,0.0,-2.33,2.69,2.69,0.09,100.0,2.72,2.69,2.69,1.82,100.0,3.56,2.69,2.69,3.05,100.0,16.52,2.69,2.69,8.52
SO,2.5,1,2.66,5.0,100.0,7.46,3.06,3.06,4.56,0.0,-17.0,10.32,10.32,4.56,0.0,-12.31,16.81,16.81,4.56,0.0,-12.17,16.81,16.81,4.56
SPG,0.25,182,0.37,0.85,57.1,0.39,0.73,2.25,1.09,60.4,0.84,1.2,3.24,1.56,61.0,2.11,1.43,5.04,2.3,72.5,6.85,2.2,7.33,4.89
SPG,0.5,161,0.61,1.44,60.9,1.11,0.87,2.88,1.1,60.2,1.05,1.11,3.78,1.64,60.2,2.16,1.46,4.77,2.46,72.0,6.49,2.36,8.65,5.72
SPG,0.75,84,0.85,2.03,57.1,0.97,0.91,2.37,1.14,64.3,1.13,1.24,3.42,1.83,59.5,1.64,1.57,4.91,2.51,69.0,5.28,2.26,9.97,5.1
SPG,1.0,53,1.14,2.9,67.9,1.29,0.71,2.56,1.27,69.8,2.71,0.96,3.64,1.69,67.9,4.73,1.05,4.69,3.04,71.7,9.3,1.65,7.51,5.45
SPG,1.25,28,1.34,3.09,39.3,-1.07,1.84,3.97,0.83,50.0,-0.17,1.84,6.23,1.06,35.7,-3.1,3.79,7.05,1.57,50.0,0.4,5.11,35.31,3.2
SPG,1.5,12,1.6,3.7,33.3,-1.67,1.31,3.73,0.81,41.7,-0.7,1.43,9.3,1.27,41.7,-2.07,2.77,20.17,1.52,66.7,8.39,3.86,27.71,6.12
SPG,1.75,7,1.86,4.6,57.1,0.72,1.04,2.71,0.93,42.9,-0.39,1.47,5.0,1.71,42.9,-1.4,2.27,5.0,2.32,57.1,4.59,4.92,7.35,3.96
SPG,2.0,3,2.16,4.94,33.3,-6.45,2.64,4.42,1.45,33.3,-7.19,4.06,4.71,1.45,33.3,-1.74,4.06,4.83,1.45,66.7,14.38,4.11,4.84,1.47
SPG,2.25,6,2.38,4.94,50.0,-3.31,1.47,3.63,0.93,33.3,-3.79,2.0,3.63,1.04,50.0,0.17,2.93,4.77,1.04,33.3,-4.11,4.62,8.21,2.43
SPG,2.5,1,2.62,13.46,0.0,-36.15,6.17,6.17,1.55,0.0,-51.32,9.73,9.73,1.55,0.0,-47.53,9.94,9.94,1.55,0.0,-29.27,9.94,9.94,1.55
SPG,3.25,1,3.34,10.11,0.0,-3.58,3.26,3.26,0.21,0.0,-1.81,3.26,3.26,0.21,100.0,5.61,3.26,3.26,1.79,100.0,8.65,3.26,3.26,3.67
SPGI,0.25,204,0.38,0.73,52.5,0.13,0.92,2.44,0.98,60.3,1.02,1.2,3.94,1.7,56.9,1.19,1.69,5.92,2.58,52.0,0.17,3.8,11.77,4.61
SPGI,0.5,143,0.6,1.38,59.4,0.78,0.74,2.23,1.32,62.2,1.76,1.0,3.56,1.82,64.3,2.2,1.42,5.31,2.61,56.6,1.65,2.72,8.22,5.04
SPGI,0.75,77,0.84,1.72,58.4,0.75,0.93,2.68,1.28,55.8,1.07,1.2,4.0,1.83,54.5,0.38,1.98,5.31,2.66,58.4,2.23,3.65,10.54,4.21
SPGI,1.0,46,1.09,2.3,41.3,-0.84,1.25,3.75,0.96,45.7,-0.18,1.77,5.14,1.55,54.3,1.62,2.35,7.76,2.0,63.0,6.64,2.82,9.84,5.03
SPGI,1.25,24,1.37,2.65,62.5,1.43,0.48,3.29,1.52,62.5,0.79,0.61,4.88,1.94,54.2,2.51,1.76,5.72,2.48,66.7,6.23,2.8,9.88,5.11
SPGI,1.5,14,1.57,3.56,50.0,0.08,1.08,2.48,1.09,64.3,1.98,1.42,4.43,1.31,71.4,1.51,1.63,6.42,1.7,78.6,6.8,2.22,8.21,5.46
SPGI,1.75,7,1.9,3.47,57.1,0.64,1.25,2.02,1.7,57.1,0.79,1.88,4.9,2.87,71.4,3.6,1.91,6.26,2.87,100.0,7.94,1.97,6.26,6.19
SPGI,2.0,5,2.15,4.18,40.0,-0.19,1.1,2.15,0.75,60.0,2.04,1.41,2.58,1.31,40.0,-3.2,2.71,5.17,1.31,80.0,7.13,3.92,8.55,2.83
SPGI,2.25,2,2.32,4.55,0.0,-3.35,3.66,5.54,-0.11,50.0,-2.17,3.66,5.54,0.12,100.0,6.28,3.66,5.54,3.62,100.0,9.81,3.66,5.54,5.48
SPGI,2.5,2,2.59,5.01,50.0,-0.66,1.0,1.92,1.31,50.0,-4.71,3.65,4.84,1.31,0.0,-10.46,7.57,11.9,1.31,0.0,-8.97,8.07,12.0,1.31
SPGI,2.75,1,2.85,7.29,100.0,6.44,-0.13,-0.13,2.71,100.0,6.77,-0.13,-0.13,3.07,100.0,14.58,-0.13,-0.13,5.87,100.0,12.64,-0.13,-0.13,8.68
SPGI,3.0,2,3.1,7.14,50.0,0.82,2.16,2.32,1.17,0.0,-0.66,2.16,2.32,1.42,100.0,7.34,2.16,2.32,3.36,50.0,8.15,3.17,4.14,4.14
SPGI,3.25,1,3.5,6.67,0.0,-4.5,2.45,2.45,0.61,0.0,-6.14,3.18,3.18,0.61,0.0,-7.04,3.64,3.64,0.61,0.0,-1.14,3.64,3.64,0.61
SPGI,4.0,1,4.04,11.27,0.0,-14.34,4.92,4.92,0.39,0.0,-10.43,5.89,5.89,0.39,0.0,-4.63,5.89,5.89,0.39,0.0,-7.68,5.89,5.89,0.39
SPGI,4.25,1,4.28,7.64,0.0,-3.02,1.7,1.7,0.8,0.0,-1.99,1.97,1.97,0.8,0.0,-2.19,2.47,2.47,0.8,0.0,-11.33,5.88,5.88,1.07
SRT3.DE,0.25,194,0.37,1.32,51.0,0.26,0.98,2.37,0.95,57.2,1.96,1.3,3.26,1.71,52.1,0.64,1.79,4.6,2.44,60.3,2.95,3.38,8.41,4.05
SRT3.DE,0.5,149,0.62,2.29,49.7,-0.24,0.83,2.67,1.03,52.3,0.21,1.23,3.94,1.51,59.1,1.85,1.8,5.24,2.28,49.7,-0.11,3.94,8.9,3.56
SRT3.DE,0.75,89,0.88,3.07,44.9,-0.68,0.99,3.38,0.9,40.4,-1.26,1.47,4.33,1.33,49.4,-0.01,2.11,5.81,1.84,57.3,3.85,4.23,10.3,4.17
SRT3.DE,1.0,57,1.11,4.06,56.1,0.29,0.86,2.08,1.27,61.4,3.19,1.15,3.44,1.73,54.4,0.46,1.86,5.13,2.22,64.9,11.31,2.96,7.59,5.18
SRT3.DE,1.25,21,1.36,4.48,61.9,1.17,0.67,2.38,1.2,42.9,-2.03,1.67,3.43,1.4,52.4,0.92,2.33,4.73,2.01,76.2,3.38,3.54,6.48,4.39
SRT3.DE,1.5,12,1.65,5.67,50.0,-0.6,1.06,2.09,0.75,58.3,0.63,1.64,5.94,1.16,58.3,2.16,2.39,6.19,1.86,41.7,-4.87,4.55,7.94,2.94
SRT3.DE,1.75,6,1.86,7.12,50.0,0.54,1.18,2.84,1.04,83.3,1.16,1.19,2.84,1.96,66.7,7.17,1.45,4.67,2.99,66.7,11.56,2.99,5.48,4.98
SRT3.DE,2.0,2,2.02,7.58,0.0,-7.18,2.58,2.69,0.58,0.0,-9.42,2.93,3.13,0.58,0.0,-4.81,3.33,3.84,1.31,0.0,-13.82,6.16,7.27,1.85
SRT3.DE,2.25,2,2.34,8.69,50.0,1.94,0.47,0.73,2.05,50.0,1.22,1.87,2.73,2.4,100.0,3.06,1.87,2.73,3.61,50.0,2.23,4.67,6.05,4.22
SRT3.DE,2.5,1,2.71,10.72,100.0,0.99,0.85,0.85,1.38,100.0,5.33,0.85,0.85,1.52,0.0,-1.42,1.34,1.34,1.56,0.0,-9.65,3.47,3.47,1.56
SRT3.DE,2.75,1,2.88,9.59,100.0,0.74,0.55,0.55,1.3,100.0,2.27,0.55,0.55,1.3,100.0,10.55,0.55,0.55,3.1,100.0,11.1,0.55,0.55,7.54
SRT3.DE,3.0,1,3.22,13.28,0.0,-13.92,3.01,3.01,0.24,0.0,-17.4,4.75,4.75,0.24,0.0,-9.83,4.8,4.8,0.24,100.0,13.09,4.8,4.8,5.41
SRT3.DE,3.25,3,3.33,15.41,100.0,14.0,0.42,0.84,2.09,100.0,7.92,0.42,0.84,2.25,66.7,14.2,0.42,0.84,5.04,66.7,14.83,0.42,4.38,5.04
SRT3.DE,3.5,1,3.74,14.15,100.0,6.26,-0.21,-0.21,1.81,100.0,5.49,1.07,1.07,1.81,100.0,16.33,1.07,1.07,4.12,100.0,19.01,1.07,1.07,6.13
SRT3.DE,3.75,1,3.99,14.88,100.0,1.69,0.57,0.57,1.09,100.0,5.06,0.81,0.81,1.4,100.0,1.69,0.81,0.81,1.83,100.0,11.63,0.81,0.81,6.03
SY1.DE,0.25,219,0.35,0.73,55.7,0.42,0.81,2.45,1.03,53.4,0.72,1.23,3.84,1.56,54.8,1.07,1.97,5.65,2.21,55.7,2.59,3.36,9.85,4.24
SY1.DE,0.5,143,0.62,1.23,58.0,0.66,0.9,2.51,1.15,55.2,0.56,1.41,4.0,1.73,45.5,-0.4,2.3,5.83,2.22,59.4,2.87,3.18,9.53,3.81
SY1.DE,0.75,79,0.83,1.63,53.2,0.14,1.2,3.12,0.92,57.0,0.48,1.4,4.57,1.54,55.7,1.1,1.98,6.16,2.12,54.4,1.84,3.61,11.98,4.55
SY1.DE,1.0,51,1.08,2.08,45.1,-0.82,1.18,3.34,0.87,47.1,-0.62,1.88,4.54,1.36,45.1,-0.35,2.41,6.96,1.8,68.6,6.2,3.48,9.87,4.57
SY1.DE,1.25,20,1.41,2.68,45.0,-0.17,1.27,2.9,0.86,35.0,-1.71,2.03,4.81,1.14,50.0,-1.33,3.07,6.35,1.79,40.0,-3.07,4.79,9.71,3.52
SY1.DE,1.5,19,1.55,3.17,47.4,-0.22,1.39,3.16,1.04,42.1,-0.35,1.8,4.11,1.18,36.8,-3.37,2.68,6.74,1.93,52.6,0.05,4.87,10.99,3.23
SY1.DE,1.75,12,1.86,3.8,33.3,-1.07,1.15,2.31,0.98,33.3,-0.15,1.66,3.43,1.47,58.3,0.79,1.9,5.77,1.81,58.3,0.96,3.03,9.07,2.47
SY1.DE,2.0,7,2.13,3.88,28.6,-1.01,0.98,4.37,0.75,42.9,-2.88,2.73,6.9,0.75,14.3,-7.47,4.57,11.87,0.75,57.1,2.15,6.46,14.52,1.92
SY1.DE,3.0,1,3.16,6.68,100.0,1.86,0.1,0.1,1.79,100.0,0.04,0.12,0.12,1.79,0.0,-2.6,1.33,1.33,1.79,0.0,-15.64,6.91,6.91,1.79
SY1.DE,3.25,1,3.43,7.62,100.0,0.61,0.14,0.14,0.95,0.0,0.0,0.31,0.31,0.95,0.0,-2.06,1.13,1.13,0.95,100.0,8.4,2.62,2.62,4.21
SY1.DE,4.25,1,4.46,9.12,100.0,1.64,0.4,0.4,1.72,100.0,1.41,0.4,0.4,1.72,100.0,5.6,0.4,0.4,3.5,100.0,3.33,3.28,3.28,3.5
T,0.25,225,0.36,0.69,52.9,0.16,0.83,2.91,0.92,52.4,0.31,1.2,4.35,1.34,46.2,-0.64,1.8,5.79,1.96,56.0,2.17,3.27,9.83,4.35
T,0.5,158,0.62,1.14,49.4,-0.09,0.91,3.44,0.98,51.9,0.38,1.42,4.36,1.54,54.4,0.88,1.97,5.47,2.27,60.8,4.31,3.35,9.36,5.15
T,0.75,82,0.86,1.63,53.7,0.36,0.95,2.95,1.1,51.2,0.15,1.27,5.44,1.49,57.3,1.61,2.1,6.43,2.29,54.9,1.83,3.34,10.28,4.68
T,1.0,44,1.12,1.94,45.5,-0.34,1.22,3.0,1.05,47.7,-0.14,1.4,3.52,1.1,56.8,0.16,2.09,5.98,2.18,70.5,5.89,3.04,11.04,5.86
T,1.25,25,1.34,2.33,60.0,0.42,0.7,3.29,1.2,52.0,0.49,0.94,4.16,2.1,52.0,0.18,1.49,5.16,2.53,64.0,2.67,2.37,8.79,3.91
T,1.5,12,1.58,2.87,66.7,1.21,1.23,2.64,1.27,66.7,2.16,1.37,5.43,2.09,66.7,1.47,1.37,6.25,2.37,41.7,-3.64,5.27,9.94,2.69
T,1.75,4,1.79,2.87,50.0,0.66,0.96,2.1,2.82,50.0,0.22,1.88,2.8,3.22,75.0,1.25,2.13,3.39,3.22,100.0,8.23,2.13,7.61,3.83
T,2.0,3,2.23,4.1,66.7,1.79,3.84,4.31,1.01,0.0,-4.71,3.84,6.85,2.19,0.0,-12.61,6.76,13.92,2.19,66.7,3.53,6.76,13.92,4.42
T,2.25,6,2.35,4.47,66.7,0.8,0.92,2.14,1.41,66.7,1.09,1.13,2.14,2.22,66.7,2.97,1.68,2.97,3.03,33.3,-1.55,1.81,5.35,3.03
T,2.5,3,2.64,5.41,66.7,0.4,0.99,1.06,2.11,100.0,1.49,0.99,2.01,2.11,66.7,3.17,1.91,2.2,3.24,66.7,5.53,2.27,4.36,3.67
T,2.75,3,2.89,4.11,66.7,2.05,1.36,2.54,1.71,100.0,2.67,1.36,2.54,3.3,66.7,1.95,2.84,3.08,3.3,66.7,2.48,2.84,16.91,3.3
T,3.0,2,3.14,7.24,50.0,-0.08,1.97,2.36,0.32,0.0,-1.78,1.97,2.36,1.09,50.0,0.89,2.17,2.4,1.18,50.0,-5.98,5.47,7.88,2.23
T,5.0,1,5.16,10.41,0.0,-0.23,1.16,1.16,1.89,0.0,-4.19,2.01,2.01,1.89,0.0,-6.23,3.22,3.22,1.89,0.0,-22.44,10.01,10.01,1.89
TEAM,0.25,210,0.36,1.52,56.2,1.23,0.9,2.35,0.98,53.3,1.03,1.23,3.19,1.58,52.9,1.37,1.89,4.86,2.25,50.5,0.68,3.59,8.73,4.2
TEAM,0.5,151,0.6,2.65,52.3,0.44,0.84,2.64,0.91,51.0,0.11,1.25,3.83,1.3,49.0,-0.26,2.02,5.92,1.94,55.6,2.91,3.72,8.76,3.81
TEAM,0.75,73,0.87,3.95,52.1,1.24,1.3,2.72,1.07,47.9,-0.54,1.88,4.01,1.65,52.1,1.65,2.62,6.14,2.21,50.7,1.0,3.78,9.76,4.74
TEAM,1.0,53,1.09,5.16,50.9,0.15,1.15,2.55,0.91,60.4,1.72,1.34,3.12,1.59,49.1,-0.84,2.01,4.99,2.21,45.3,-1.89,4.18,7.99,3.25
TEAM,1.25,29,1.33,6.19,58.6,1.12,0.81,2.85,0.97,34.5,-2.27,1.2,3.87,1.07,58.6,2.9,2.19,4.8,1.93,55.2,1.85,3.03,8.83,4.01
TEAM,1.5,15,1.61,6.48,46.7,-0.03,1.14,2.54,1.02,33.3,-2.63,1.47,3.43,1.35,33.3,-7.01,2.52,3.92,2.01,53.3,5.75,2.77,6.85,3.01
TEAM,1.75,10,1.86,7.55,40.0,-0.49,1.2,2.83,0.51,40.0,-1.29,1.3,4.68,1.13,40.0,-0.96,1.3,5.39,2.11,30.0,-7.68,4.76,8.14,2.81
TEAM,2.0,7,2.13,7.82,57.1,1.27,1.3,2.82,0.99,42.9,-3.75,2.0,4.87,1.01,42.9,-4.7,2.0,6.66,1.29,14.3,-7.41,3.99,9.71,1.44
TEAM,2.25,1,2.37,11.44,0.0,-0.16,2.31,2.31,1.37,100.0,2.22,2.31,2.31,1.37,100.0,5.11,2.31,2.31,4.05,100.0,4.72,2.31,2.31,4.05
TEAM,2.5,1,2.7,9.43,0.0,-4.71,1.94,1.94,0.19,0.0,-0.11,1.94,1.94,0.69,0.0,-14.52,3.94,3.94,0.77,0.0,-24.77,6.83,6.83,0.77
TEAM,3.0,1,3.13,28.96,100.0,15.07,0.6,0.6,1.52,0.0,-4.02,0.6,0.6,1.52,100.0,7.99,0.61,0.61,1.52,100.0,47.43,0.61,0.61,3.71
TEAM,3.5,2,3.53,15.89,50.0,-0.47,1.05,1.08,0.52,50.0,1.47,1.17,1.29,0.83,50.0,5.38,1.32,1.57,1.73,50.0,5.28,2.68,4.02,3.32
TMO,0.25,248,0.37,0.83,54.4,0.59,0.98,2.64,1.02,52.8,0.61,1.4,3.44,1.48,54.0,1.08,1.9,5.1,2.24,59.7,3.36,3.05,10.19,4.51
TMO,0.5,140,0.59,1.46,52.9,0.45,0.82,2.95,1.29,55.0,0.79,1.4,3.92,1.82,54.3,1.18,1.91,4.81,2.48,57.1,2.43,2.6,11.14,4.78
TMO,0.75,75,0.86,2.12,65.3,0.82,0.85,2.73,1.05,52.0,0.98,1.2,3.76,1.72,53.3,1.05,1.9,5.33,2.19,52.0,0.56,3.03,10.08,4.01
TMO,1.0,53,1.11,2.57,58.5,0.28,0.73,2.53,1.25,50.9,0.02,1.23,3.8,1.53,54.7,1.14,1.8,4.87,2.4,54.7,4.08,2.62,9.47,4.56
TMO,1.25,27,1.35,3.13,40.7,-1.1,1.21,2.91,0.97,55.6,0.42,1.61,4.13,1.59,44.4,-2.45,2.06,4.9,1.59,55.6,4.29,3.2,6.3,4.1
