reihe,ticker,tief,lage,faelle,haelt_1_pct,haelt_1.5_pct,haelt_2_pct,haelt_2.5_pct,haelt_3_pct,median_benoetigt_atr
vix,ETN,2,normal,16,43.8,50.0,50.0,50.0,56.2,2.014
vix,ETN,2,unruhig,23,43.5,43.5,60.9,65.2,73.9,1.675
vix,ETN,3+,ruhig,1,100.0,100.0,100.0,100.0,100.0,0.364
vix,ETN,3+,normal,10,40.0,40.0,50.0,50.0,60.0,2.333
vix,ETN,3+,unruhig,15,53.3,53.3,53.3,66.7,66.7,0.634
vix,EXC,1,ruhig,17,29.4,35.3,41.2,41.2,41.2,3.71
vix,EXC,1,normal,45,40.0,46.7,55.6,64.4,71.1,1.608
vix,EXC,1,unruhig,21,52.4,61.9,66.7,66.7,71.4,0.731
vix,EXC,2,ruhig,6,83.3,100.0,100.0,100.0,100.0,0.427
vix,EXC,2,normal,12,41.7,41.7,58.3,75.0,83.3,1.749
vix,EXC,2,unruhig,12,50.0,50.0,58.3,66.7,91.7,1.227
vix,EXC,3+,ruhig,12,83.3,91.7,91.7,91.7,100.0,0.103
vix,EXC,3+,normal,10,50.0,50.0,50.0,50.0,90.0,1.49
vix,EXC,3+,unruhig,5,60.0,80.0,80.0,80.0,80.0,0.094
vix,FANG,1,ruhig,31,35.5,45.2,45.2,64.5,67.7,2.105
vix,FANG,1,normal,48,33.3,37.5,50.0,62.5,68.8,2.01
vix,FANG,1,unruhig,43,41.9,44.2,53.5,62.8,74.4,1.689
vix,FANG,2,ruhig,8,37.5,75.0,75.0,75.0,100.0,1.183
vix,FANG,2,normal,16,31.2,43.8,43.8,56.2,56.2,2.393
vix,FANG,2,unruhig,13,38.5,61.5,69.2,84.6,84.6,1.321
vix,FANG,3+,ruhig,6,66.7,66.7,66.7,66.7,66.7,0.441
vix,FANG,3+,normal,12,50.0,50.0,58.3,66.7,66.7,1.384
vix,FANG,3+,unruhig,15,46.7,53.3,73.3,80.0,86.7,1.247
vix,FAST,1,ruhig,23,39.1,39.1,47.8,52.2,56.5,2.083
vix,FAST,1,normal,59,45.8,49.2,55.9,59.3,64.4,1.679
vix,FAST,1,unruhig,39,33.3,48.7,59.0,64.1,69.2,1.509
vix,FAST,2,ruhig,6,33.3,33.3,33.3,66.7,66.7,2.18
vix,FAST,2,normal,14,50.0,57.1,57.1,71.4,71.4,0.957
vix,FAST,2,unruhig,16,37.5,43.8,50.0,62.5,68.8,1.979
vix,FAST,3+,ruhig,8,25.0,50.0,62.5,62.5,75.0,1.512
vix,FAST,3+,normal,9,44.4,44.4,66.7,77.8,88.9,1.604
vix,FAST,3+,unruhig,20,30.0,40.0,65.0,75.0,80.0,1.602
vix,FDX,1,ruhig,33,27.3,36.4,36.4,45.5,51.5,2.794
vix,FDX,1,normal,36,47.2,52.8,55.6,72.2,72.2,1.258
vix,FDX,1,unruhig,42,47.6,54.8,69.0,73.8,78.6,1.052
vix,FDX,2,ruhig,13,23.1,23.1,30.8,30.8,30.8,4.459
vix,FDX,2,normal,11,45.5,54.5,54.5,63.6,63.6,1.383
vix,FDX,2,unruhig,18,55.6,66.7,66.7,72.2,72.2,0.759
vix,FDX,3+,ruhig,6,16.7,16.7,33.3,50.0,83.3,2.402
vix,FDX,3+,normal,12,25.0,33.3,33.3,33.3,41.7,3.369
vix,FDX,3+,unruhig,11,63.6,63.6,63.6,81.8,81.8,0.288
vix,FTNT,1,ruhig,26,42.3,50.0,50.0,50.0,50.0,2.36
vix,FTNT,1,normal,30,46.7,63.3,66.7,70.0,80.0,1.171
vix,FTNT,1,unruhig,32,50.0,59.4,68.8,71.9,75.0,1.188
vix,FTNT,2,ruhig,3,0.0,0.0,33.3,33.3,66.7,2.62
vix,FTNT,2,normal,10,70.0,70.0,70.0,70.0,70.0,0.209
vix,FTNT,2,unruhig,15,26.7,40.0,53.3,60.0,60.0,1.997
vix,FTNT,3+,ruhig,3,0.0,0.0,66.7,100.0,100.0,1.839
vix,FTNT,3+,normal,7,14.3,28.6,28.6,42.9,57.1,2.883
vix,FTNT,3+,unruhig,8,12.5,12.5,25.0,25.0,37.5,3.363
vix,GD,1,ruhig,37,56.8,62.2,62.2,64.9,70.3,0.879
vix,GD,1,normal,45,46.7,53.3,55.6,66.7,68.9,1.182
vix,GD,1,unruhig,44,40.9,54.5,59.1,63.6,70.5,1.286
vix,GD,2,ruhig,12,41.7,41.7,41.7,50.0,50.0,2.888
vix,GD,2,normal,12,58.3,75.0,75.0,83.3,83.3,0.714
vix,GD,2,unruhig,25,36.0,44.0,48.0,52.0,64.0,2.246
vix,GD,3+,ruhig,3,33.3,33.3,33.3,33.3,66.7,2.748
vix,GD,3+,normal,10,60.0,60.0,70.0,70.0,80.0,0.766
vix,GD,3+,unruhig,18,50.0,66.7,77.8,94.4,94.4,0.995
vix,GE,1,ruhig,35,48.6,57.1,65.7,68.6,74.3,1.036
vix,GE,1,normal,46,45.7,50.0,60.9,65.2,67.4,1.515
vix,GE,1,unruhig,27,55.6,66.7,74.1,81.5,85.2,0.683
vix,GE,2,ruhig,6,50.0,50.0,50.0,66.7,66.7,1.353
vix,GE,2,normal,10,70.0,70.0,70.0,90.0,90.0,0.0
vix,GE,2,unruhig,18,38.9,50.0,50.0,61.1,72.2,1.745
vix,GE,3+,ruhig,1,100.0,100.0,100.0,100.0,100.0,0.0
vix,GE,3+,normal,2,50.0,100.0,100.0,100.0,100.0,0.733
vix,GE,3+,unruhig,26,38.5,53.8,69.2,73.1,80.8,1.36
vix,GEHC,1,ruhig,13,23.1,23.1,30.8,46.2,46.2,3.027
vix,GEHC,1,normal,20,30.0,30.0,40.0,45.0,45.0,3.816
vix,GEHC,1,unruhig,6,66.7,66.7,66.7,66.7,66.7,0.581
vix,GEHC,2,ruhig,4,50.0,75.0,75.0,75.0,75.0,0.806
vix,GEHC,2,normal,9,11.1,11.1,33.3,44.4,44.4,3.609
vix,GEHC,2,unruhig,3,66.7,66.7,66.7,66.7,66.7,0.142
vix,GEHC,3+,ruhig,4,25.0,25.0,50.0,75.0,75.0,1.909
vix,GEHC,3+,normal,8,50.0,50.0,62.5,62.5,62.5,1.41
vix,GEHC,3+,unruhig,2,0.0,0.0,0.0,0.0,0.0,4.633
vix,GEV,1,ruhig,11,45.5,63.6,72.7,81.8,90.9,1.244
vix,GEV,1,normal,27,33.3,59.3,70.4,74.1,81.5,1.31
vix,GEV,1,unruhig,8,87.5,87.5,87.5,100.0,100.0,0.0
vix,GEV,2,ruhig,5,0.0,20.0,40.0,40.0,60.0,2.539
vix,GEV,2,normal,9,66.7,66.7,66.7,77.8,88.9,0.33
vix,GEV,2,unruhig,3,100.0,100.0,100.0,100.0,100.0,0.0
vix,GEV,3+,ruhig,1,0.0,0.0,0.0,100.0,100.0,2.034
vix,GEV,3+,normal,1,0.0,0.0,0.0,0.0,100.0,2.62
vix,GEV,3+,unruhig,4,50.0,50.0,75.0,75.0,75.0,1.244
vix,GFS,1,ruhig,22,4.5,4.5,4.5,9.1,13.6,4.595
vix,GFS,1,normal,27,25.9,29.6,51.9,51.9,55.6,1.977
vix,GFS,1,unruhig,15,26.7,26.7,40.0,46.7,60.0,2.868
vix,GFS,2,ruhig,9,11.1,11.1,11.1,22.2,22.2,3.438
vix,GFS,2,normal,12,33.3,33.3,41.7,50.0,66.7,2.584
vix,GFS,2,unruhig,10,50.0,50.0,60.0,60.0,80.0,1.129
vix,GFS,3+,ruhig,5,20.0,20.0,40.0,60.0,60.0,2.359
vix,GFS,3+,normal,12,33.3,33.3,50.0,58.3,75.0,2.162
vix,GFS,3+,unruhig,8,62.5,62.5,62.5,75.0,75.0,0.088
vix,GILD,1,ruhig,27,25.9,40.7,48.1,59.3,66.7,2.029
vix,GILD,1,normal,52,42.3,51.9,61.5,71.2,78.8,1.368
vix,GILD,1,unruhig,32,40.6,50.0,59.4,59.4,68.8,1.577
vix,GILD,2,ruhig,12,58.3,66.7,75.0,83.3,83.3,0.62
vix,GILD,2,normal,17,41.2,58.8,70.6,76.5,82.4,1.275
vix,GILD,2,unruhig,11,27.3,36.4,36.4,45.5,54.5,2.927
vix,GILD,3+,ruhig,8,25.0,25.0,50.0,62.5,62.5,2.15
vix,GILD,3+,normal,10,40.0,50.0,60.0,70.0,70.0,1.707
vix,GILD,3+,unruhig,17,41.2,41.2,47.1,52.9,64.7,2.349
vix,GLW,1,ruhig,29,41.4,48.3,51.7,62.1,65.5,1.747
vix,GLW,1,normal,54,46.3,53.7,57.4,63.0,64.8,1.179
vix,GLW,1,unruhig,31,35.5,54.8,58.1,64.5,77.4,1.328
vix,GLW,2,ruhig,8,37.5,37.5,37.5,62.5,62.5,2.235
vix,GLW,2,normal,13,30.8,30.8,38.5,46.2,46.2,3.656
vix,GLW,2,unruhig,19,47.4,52.6,52.6,63.2,73.7,1.146
vix,GLW,3+,ruhig,1,0.0,0.0,0.0,0.0,0.0,9.852
vix,GLW,3+,normal,19,47.4,57.9,57.9,57.9,68.4,1.048
vix,GLW,3+,unruhig,16,43.8,43.8,50.0,50.0,62.5,2.249
vix,GM,1,ruhig,34,17.6,26.5,32.4,35.3,38.2,4.434
vix,GM,1,normal,50,30.0,36.0,38.0,54.0,60.0,2.265
vix,GM,1,unruhig,28,42.9,57.1,67.9,71.4,71.4,1.36
vix,GM,2,ruhig,6,33.3,33.3,33.3,50.0,50.0,3.697
vix,GM,2,normal,19,15.8,26.3,36.8,52.6,57.9,2.371
vix,GM,2,unruhig,15,26.7,40.0,46.7,46.7,60.0,2.71
vix,GM,3+,ruhig,4,25.0,25.0,25.0,25.0,25.0,5.457
vix,GM,3+,normal,21,42.9,52.4,52.4,57.1,61.9,1.385
vix,GM,3+,unruhig,27,48.1,55.6,63.0,66.7,70.4,1.218
vix,GOOG,1,ruhig,37,37.8,43.2,56.8,62.2,62.2,1.831
vix,GOOG,1,normal,61,42.6,47.5,57.4,62.3,67.2,1.58
vix,GOOG,1,unruhig,41,48.8,58.5,61.0,75.6,78.0,1.116
vix,GOOG,2,ruhig,8,25.0,37.5,50.0,62.5,62.5,1.952
vix,GOOG,2,normal,19,57.9,57.9,63.2,68.4,68.4,0.637
vix,GOOG,2,unruhig,22,36.4,40.9,40.9,45.5,54.5,2.58
vix,GOOG,3+,ruhig,2,100.0,100.0,100.0,100.0,100.0,0.0
vix,GOOG,3+,normal,9,55.6,66.7,66.7,66.7,88.9,0.914
vix,GOOG,3+,unruhig,16,31.2,43.8,56.2,62.5,81.2,1.643
vix,GOOGL,1,ruhig,38,36.8,44.7,52.6,60.5,60.5,1.72
vix,GOOGL,1,normal,61,42.6,49.2,60.7,62.3,70.5,1.532
vix,GOOGL,1,unruhig,45,51.1,60.0,64.4,80.0,80.0,0.944
vix,GOOGL,2,ruhig,10,40.0,50.0,70.0,70.0,70.0,1.368
vix,GOOGL,2,normal,17,58.8,58.8,64.7,70.6,76.5,0.529
vix,GOOGL,2,unruhig,24,33.3,37.5,45.8,54.2,62.5,2.446
vix,GOOGL,3+,ruhig,2,100.0,100.0,100.0,100.0,100.0,0.0
vix,GOOGL,3+,normal,9,55.6,55.6,66.7,66.7,77.8,0.947
vix,GOOGL,3+,unruhig,18,38.9,55.6,55.6,61.1,72.2,1.414
vix,GS,1,ruhig,37,48.6,51.4,62.2,62.2,73.0,1.449
vix,GS,1,normal,49,53.1,55.1,61.2,65.3,67.3,0.836
vix,GS,1,unruhig,48,56.2,62.5,68.8,70.8,72.9,0.676
vix,GS,2,ruhig,8,50.0,62.5,75.0,75.0,75.0,0.879
vix,GS,2,normal,13,46.2,46.2,61.5,76.9,76.9,1.718
vix,GS,2,unruhig,22,40.9,50.0,59.1,68.2,68.2,1.512
vix,GS,3+,normal,7,57.1,71.4,71.4,71.4,71.4,0.0
vix,GS,3+,unruhig,16,50.0,56.2,62.5,68.8,68.8,0.901
vix,GSK,1,ruhig,39,30.8,33.3,38.5,48.7,51.3,2.608
vix,GSK,1,normal,48,39.6,52.1,54.2,56.2,58.3,1.389
vix,GSK,1,unruhig,37,21.6,27.0,32.4,43.2,45.9,3.741
vix,GSK,2,ruhig,10,30.0,40.0,50.0,50.0,50.0,2.427
vix,GSK,2,normal,19,36.8,42.1,42.1,47.4,47.4,3.824
vix,GSK,2,unruhig,21,38.1,42.9,47.6,52.4,57.1,2.475
vix,GSK,3+,ruhig,8,50.0,50.0,50.0,50.0,50.0,1.837
vix,GSK,3+,normal,15,26.7,33.3,46.7,46.7,46.7,3.124
vix,GSK,3+,unruhig,17,23.5,23.5,23.5,29.4,29.4,4.67
vix,HD,1,ruhig,34,32.4,41.2,44.1,44.1,50.0,2.859
vix,HD,1,normal,45,22.2,28.9,35.6,44.4,44.4,3.389
vix,HD,1,unruhig,33,42.4,45.5,54.5,57.6,60.6,1.663
vix,HD,2,ruhig,11,45.5,54.5,54.5,63.6,63.6,1.139
vix,HD,2,normal,16,6.2,12.5,31.2,31.2,43.8,3.718
vix,HD,2,unruhig,10,40.0,50.0,50.0,50.0,50.0,2.184
vix,HD,3+,ruhig,3,33.3,33.3,33.3,33.3,33.3,5.574
vix,HD,3+,normal,18,44.4,61.1,66.7,66.7,72.2,1.042
vix,HD,3+,unruhig,16,43.8,50.0,62.5,62.5,68.8,1.4
vix,HDB,1,ruhig,37,16.2,24.3,32.4,32.4,32.4,6.593
vix,HDB,1,normal,50,14.0,14.0,24.0,34.0,42.0,4.194
vix,HDB,1,unruhig,27,44.4,44.4,59.3,63.0,66.7,1.813
vix,HDB,2,ruhig,15,26.7,40.0,46.7,53.3,53.3,2.4
vix,HDB,2,normal,20,10.0,25.0,30.0,30.0,35.0,3.992
vix,HDB,2,unruhig,20,55.0,60.0,65.0,65.0,65.0,0.553
vix,HDB,3+,ruhig,6,50.0,50.0,50.0,50.0,50.0,3.239
vix,HDB,3+,normal,19,15.8,15.8,21.1,21.1,31.6,4.648
vix,HDB,3+,unruhig,16,18.8,25.0,31.2,37.5,37.5,4.254
vix,HON,1,ruhig,32,28.1,34.4,34.4,40.6,40.6,3.617
vix,HON,1,normal,48,25.0,29.2,35.4,45.8,50.0,3.295
vix,HON,1,unruhig,40,45.0,47.5,55.0,62.5,70.0,1.646
vix,HON,2,ruhig,8,12.5,12.5,12.5,25.0,25.0,4.261
vix,HON,2,normal,16,25.0,31.2,43.8,56.2,62.5,2.251
vix,HON,2,unruhig,19,31.6,36.8,52.6,57.9,63.2,1.802
vix,HON,3+,ruhig,5,0.0,0.0,0.0,0.0,0.0,4.576
vix,HON,3+,normal,14,21.4,50.0,57.1,64.3,78.6,1.516
vix,HON,3+,unruhig,16,56.2,68.8,68.8,68.8,68.8,0.599
vix,HSBC,1,ruhig,49,24.5,32.7,40.8,42.9,46.9,3.135
vix,HSBC,1,normal,55,32.7,41.8,49.1,58.2,61.8,2.078
vix,HSBC,1,unruhig,47,53.2,55.3,59.6,61.7,66.0,0.838
vix,HSBC,2,ruhig,9,33.3,33.3,33.3,33.3,33.3,3.32
vix,HSBC,2,normal,23,56.5,60.9,60.9,60.9,60.9,0.44
vix,HSBC,2,unruhig,20,35.0,45.0,50.0,50.0,50.0,2.425
vix,HSBC,3+,ruhig,8,0.0,0.0,12.5,12.5,12.5,5.566
vix,HSBC,3+,normal,13,30.8,30.8,30.8,30.8,46.2,3.024
vix,HSBC,3+,unruhig,23,34.8,34.8,34.8,39.1,47.8,3.186
vix,IBM,1,ruhig,20,35.0,60.0,60.0,60.0,65.0,1.206
vix,IBM,1,normal,39,17.9,35.9,38.5,41.0,51.3,2.688
vix,IBM,1,unruhig,31,22.6,22.6,32.3,32.3,45.2,3.349
vix,IBM,2,ruhig,9,33.3,33.3,33.3,33.3,44.4,5.108
vix,IBM,2,normal,18,38.9,50.0,50.0,66.7,72.2,1.568
vix,IBM,2,unruhig,21,19.0,28.6,42.9,42.9,57.1,2.786
vix,IBM,3+,ruhig,2,50.0,50.0,50.0,50.0,50.0,4.511
vix,IBM,3+,normal,9,11.1,11.1,33.3,44.4,55.6,2.861
vix,IBM,3+,unruhig,10,70.0,80.0,80.0,90.0,90.0,0.394
vix,IBN,1,ruhig,42,31.0,33.3,40.5,45.2,50.0,2.904
vix,IBN,1,normal,45,35.6,40.0,46.7,53.3,62.2,2.305
vix,IBN,1,unruhig,37,43.2,45.9,54.1,54.1,59.5,1.928
vix,IBN,2,ruhig,13,23.1,38.5,46.2,53.8,53.8,2.485
vix,IBN,2,normal,20,10.0,25.0,30.0,35.0,40.0,3.119
vix,IBN,2,unruhig,16,31.2,37.5,37.5,43.8,50.0,3.359
vix,IBN,3+,ruhig,4,25.0,25.0,25.0,25.0,25.0,4.123
vix,IBN,3+,normal,26,23.1,30.8,38.5,50.0,50.0,2.787
vix,IBN,3+,unruhig,18,55.6,72.2,77.8,77.8,77.8,0.745
vix,IDXX,1,ruhig,22,13.6,13.6,18.2,22.7,31.8,4.498
vix,IDXX,1,normal,47,38.3,46.8,51.1,57.4,59.6,1.593
vix,IDXX,1,unruhig,45,57.8,66.7,73.3,80.0,88.9,0.248
vix,IDXX,2,ruhig,9,11.1,11.1,11.1,11.1,33.3,5.437
vix,IDXX,2,normal,21,42.9,47.6,52.4,52.4,52.4,1.878
vix,IDXX,2,unruhig,10,20.0,40.0,50.0,60.0,70.0,2.138
vix,IDXX,3+,ruhig,4,0.0,25.0,25.0,25.0,50.0,4.072
vix,IDXX,3+,normal,7,28.6,42.9,42.9,42.9,42.9,5.089
vix,IDXX,3+,unruhig,25,32.0,44.0,52.0,64.0,68.0,1.889
vix,ILMN,1,ruhig,25,16.0,24.0,32.0,32.0,36.0,4.367
vix,ILMN,1,normal,42,38.1,42.9,47.6,50.0,52.4,2.454
vix,ILMN,1,unruhig,33,45.5,48.5,60.6,63.6,66.7,1.603
vix,ILMN,2,ruhig,10,30.0,40.0,40.0,40.0,50.0,3.988
vix,ILMN,2,normal,14,28.6,35.7,42.9,57.1,57.1,2.192
vix,ILMN,2,unruhig,16,37.5,56.2,56.2,56.2,62.5,1.226
vix,ILMN,3+,ruhig,4,25.0,25.0,25.0,25.0,25.0,7.25
vix,ILMN,3+,normal,14,35.7,35.7,35.7,42.9,42.9,3.123
vix,ILMN,3+,unruhig,15,46.7,53.3,53.3,60.0,60.0,1.086
vix,ING,1,ruhig,51,25.5,35.3,41.2,41.2,47.1,3.099
vix,ING,1,normal,65,29.2,36.9,40.0,49.2,52.3,2.521
vix,ING,1,unruhig,29,48.3,51.7,55.2,55.2,62.1,1.324
vix,ING,2,ruhig,7,28.6,28.6,28.6,28.6,42.9,3.961
vix,ING,2,normal,23,47.8,47.8,56.5,56.5,60.9,1.862
vix,ING,2,unruhig,14,57.1,57.1,57.1,57.1,71.4,0.551
vix,ING,3+,ruhig,10,80.0,80.0,80.0,80.0,90.0,0.049
vix,ING,3+,normal,10,30.0,30.0,40.0,50.0,50.0,3.759
vix,ING,3+,unruhig,19,52.6,73.7,78.9,84.2,89.5,0.949
vix,INTC,1,ruhig,29,34.5,48.3,55.2,58.6,62.1,1.775
vix,INTC,1,normal,36,30.6,41.7,50.0,58.3,61.1,2.043
vix,INTC,1,unruhig,24,29.2,41.7,54.2,54.2,54.2,1.933
vix,INTC,2,ruhig,6,33.3,33.3,50.0,50.0,50.0,4.066
vix,INTC,2,normal,18,22.2,27.8,44.4,44.4,61.1,2.611
vix,INTC,2,unruhig,14,42.9,50.0,50.0,50.0,50.0,2.33
vix,INTC,3+,ruhig,4,0.0,25.0,25.0,25.0,25.0,5.849
vix,INTC,3+,normal,7,28.6,28.6,42.9,57.1,57.1,2.115
vix,INTC,3+,unruhig,20,25.0,40.0,40.0,50.0,50.0,2.978
vix,INTU,1,ruhig,25,44.0,48.0,52.0,68.0,68.0,1.772
vix,INTU,1,normal,39,33.3,43.6,51.3,51.3,56.4,1.58
vix,INTU,1,unruhig,34,58.8,64.7,64.7,73.5,76.5,0.519
vix,INTU,2,ruhig,10,20.0,20.0,20.0,20.0,20.0,4.23
vix,INTU,2,normal,16,31.2,43.8,56.2,56.2,62.5,1.721
vix,INTU,2,unruhig,15,33.3,40.0,53.3,53.3,60.0,1.618
vix,INTU,3+,ruhig,6,16.7,16.7,33.3,50.0,66.7,2.72
vix,INTU,3+,normal,16,18.8,25.0,31.2,43.8,56.2,2.719
vix,INTU,3+,unruhig,16,31.2,50.0,50.0,50.0,50.0,2.554
vix,ISRG,1,ruhig,36,44.4,47.2,55.6,61.1,61.1,1.551
vix,ISRG,1,normal,41,29.3,39.0,43.9,43.9,48.8,3.396
vix,ISRG,1,unruhig,33,39.4,45.5,51.5,54.5,66.7,1.729
vix,ISRG,2,ruhig,6,33.3,33.3,33.3,33.3,33.3,6.238
vix,ISRG,2,normal,11,18.2,45.5,45.5,45.5,45.5,4.304
vix,ISRG,2,unruhig,22,50.0,50.0,59.1,72.7,77.3,1.215
vix,ISRG,3+,ruhig,3,33.3,33.3,33.3,33.3,33.3,5.236
vix,ISRG,3+,normal,12,41.7,41.7,58.3,58.3,66.7,1.841
vix,ISRG,3+,unruhig,14,35.7,50.0,50.0,64.3,64.3,1.754
vix,JNJ,1,ruhig,34,32.4,38.2,41.2,41.2,50.0,3.232
vix,JNJ,1,normal,44,31.8,40.9,43.2,47.7,59.1,2.654
vix,JNJ,1,unruhig,47,25.5,31.9,46.8,57.4,61.7,2.189
vix,JNJ,2,ruhig,9,44.4,44.4,55.6,55.6,55.6,1.55
vix,JNJ,2,normal,18,44.4,61.1,72.2,77.8,77.8,1.074
vix,JNJ,2,unruhig,22,22.7,22.7,31.8,50.0,59.1,2.575
vix,JNJ,3+,ruhig,8,12.5,12.5,12.5,25.0,25.0,4.127
vix,JNJ,3+,normal,17,58.8,58.8,64.7,76.5,76.5,0.542
vix,JNJ,3+,unruhig,16,50.0,50.0,56.2,68.8,81.2,1.349
vix,JPM,1,ruhig,33,33.3,42.4,42.4,57.6,57.6,2.299
vix,JPM,1,normal,52,34.6,40.4,44.2,55.8,59.6,2.265
vix,JPM,1,unruhig,46,52.2,63.0,65.2,69.6,76.1,0.851
vix,JPM,2,ruhig,3,33.3,33.3,33.3,33.3,33.3,3.366
vix,JPM,2,normal,11,36.4,45.5,45.5,63.6,63.6,2.173
vix,JPM,2,unruhig,23,47.8,60.9,65.2,69.6,73.9,1.19
vix,JPM,3+,ruhig,2,0.0,0.0,0.0,0.0,50.0,3.29
vix,JPM,3+,normal,5,20.0,40.0,40.0,60.0,60.0,2.259
vix,JPM,3+,unruhig,16,31.2,43.8,56.2,75.0,87.5,1.728
vix,KDP,1,ruhig,27,18.5,25.9,33.3,37.0,44.4,4.626
vix,KDP,1,normal,33,48.5,48.5,51.5,63.6,72.7,1.679
vix,KDP,1,unruhig,36,33.3,44.4,50.0,58.3,72.2,1.785
vix,KDP,2,ruhig,12,50.0,50.0,50.0,50.0,50.0,2.097
vix,KDP,2,normal,11,45.5,54.5,63.6,81.8,81.8,1.125
vix,KDP,2,unruhig,14,7.1,14.3,35.7,42.9,78.6,2.694
vix,KDP,3+,ruhig,5,20.0,20.0,40.0,40.0,40.0,5.205
vix,KDP,3+,normal,13,38.5,38.5,61.5,61.5,84.6,1.94
vix,KDP,3+,unruhig,17,58.8,82.4,88.2,94.1,100.0,0.287
vix,KHC,1,ruhig,21,19.0,23.8,23.8,23.8,23.8,5.082
vix,KHC,1,normal,46,15.2,21.7,23.9,28.3,32.6,4.53
vix,KHC,1,unruhig,42,38.1,42.9,52.4,54.8,54.8,1.883
vix,KHC,2,ruhig,6,0.0,0.0,0.0,0.0,0.0,4.921
vix,KHC,2,normal,15,20.0,20.0,26.7,40.0,46.7,3.555
vix,KHC,2,unruhig,18,44.4,44.4,55.6,72.2,72.2,1.683
vix,KHC,3+,ruhig,15,33.3,33.3,40.0,40.0,40.0,3.485
vix,KHC,3+,normal,19,21.1,26.3,36.8,42.1,57.9,2.651
vix,KHC,3+,unruhig,14,50.0,71.4,78.6,85.7,92.9,0.753
vix,KLAC,1,ruhig,46,32.6,45.7,47.8,56.5,63.0,2.134
vix,KLAC,1,normal,59,39.0,49.2,54.2,61.0,67.8,1.735
vix,KLAC,1,unruhig,34,41.2,44.1,50.0,67.6,70.6,2.082
vix,KLAC,2,ruhig,10,40.0,60.0,60.0,70.0,80.0,1.391
vix,KLAC,2,normal,16,50.0,56.2,56.2,68.8,87.5,1.203
vix,KLAC,2,unruhig,26,46.2,53.8,65.4,73.1,76.9,1.31
vix,KLAC,3+,normal,8,62.5,87.5,87.5,87.5,100.0,0.573
vix,KLAC,3+,unruhig,13,46.2,53.8,76.9,84.6,84.6,1.354
vix,KO,1,ruhig,35,28.6,37.1,48.6,54.3,68.6,2.032
vix,KO,1,normal,41,24.4,31.7,41.5,46.3,48.8,3.057
vix,KO,1,unruhig,41,34.1,51.2,58.5,63.4,73.2,1.436
vix,KO,2,ruhig,12,66.7,75.0,75.0,91.7,91.7,0.213
vix,KO,2,normal,16,50.0,50.0,56.2,56.2,62.5,1.195
vix,KO,2,unruhig,14,64.3,71.4,71.4,71.4,71.4,0.557
vix,KO,3+,ruhig,3,33.3,33.3,33.3,33.3,33.3,9.605
vix,KO,3+,normal,10,70.0,80.0,80.0,100.0,100.0,0.639
vix,KO,3+,unruhig,11,72.7,72.7,90.9,90.9,90.9,0.0
vix,LIN,1,ruhig,37,37.8,43.2,48.6,54.1,56.8,2.085
vix,LIN,1,normal,57,40.4,47.4,49.1,57.9,59.6,2.028
vix,LIN,1,unruhig,38,39.5,44.7,47.4,55.3,57.9,2.17
vix,LIN,2,ruhig,3,0.0,33.3,33.3,33.3,66.7,2.676
vix,LIN,2,normal,18,38.9,44.4,50.0,61.1,66.7,1.865
vix,LIN,2,unruhig,21,42.9,47.6,52.4,61.9,66.7,1.661
vix,LIN,3+,ruhig,5,40.0,60.0,60.0,60.0,60.0,1.208
vix,LIN,3+,normal,11,45.5,45.5,45.5,72.7,72.7,2.229
vix,LIN,3+,unruhig,12,41.7,50.0,58.3,58.3,83.3,1.489
vix,LLY,1,ruhig,36,41.7,47.2,52.8,58.3,63.9,1.738
vix,LLY,1,normal,47,42.6,46.8,53.2,55.3,61.7,1.929
vix,LLY,1,unruhig,28,39.3,42.9,50.0,71.4,75.0,1.979
vix,LLY,2,ruhig,7,28.6,28.6,28.6,42.9,42.9,4.225
vix,LLY,2,normal,17,52.9,58.8,58.8,58.8,58.8,0.927
vix,LLY,2,unruhig,12,41.7,41.7,41.7,41.7,50.0,2.861
vix,LLY,3+,ruhig,3,100.0,100.0,100.0,100.0,100.0,0.0
vix,LLY,3+,normal,11,36.4,45.5,45.5,63.6,63.6,2.009
vix,LLY,3+,unruhig,18,27.8,55.6,66.7,66.7,66.7,1.457
vix,LMT,1,ruhig,27,37.0,44.4,48.1,55.6,55.6,2.372
vix,LMT,1,normal,31,25.8,25.8,25.8,32.3,32.3,4.035
vix,LMT,1,unruhig,43,23.3,32.6,37.2,46.5,48.8,3.017
vix,LMT,2,ruhig,8,37.5,50.0,50.0,50.0,50.0,2.416
vix,LMT,2,normal,15,33.3,33.3,33.3,40.0,46.7,3.154
vix,LMT,2,unruhig,15,20.0,33.3,33.3,33.3,33.3,4.089
vix,LMT,3+,ruhig,8,62.5,62.5,75.0,75.0,75.0,0.384
vix,LMT,3+,normal,11,36.4,36.4,36.4,45.5,45.5,5.304
vix,LMT,3+,unruhig,17,23.5,23.5,23.5,29.4,47.1,3.634
vix,LOW,1,ruhig,32,34.4,37.5,37.5,40.6,43.8,3.792
vix,LOW,1,normal,49,20.4,22.4,26.5,30.6,42.9,3.419
vix,LOW,1,unruhig,36,41.7,55.6,63.9,69.4,75.0,1.337
vix,LOW,2,ruhig,10,50.0,50.0,50.0,50.0,60.0,1.435
vix,LOW,2,normal,24,29.2,41.7,45.8,50.0,50.0,2.567
