ticker,datum,position,serie_laenge,typisch,tief,einstieg,atr,abstand_atr,rsi,rsi_rel,benoetigt_atr,benoetigt_ganz_atr,anstieg_atr,anstieg_pivot_atr,typischer_anstieg_atr,ziel_atr,resthistorie
SBUX,2023-07-18,1,1,1.0,92.1133,93.9304,1.3843,1.313,53.38,6.05,6.78,17.887,13.769,1.293,1.214,1.092,777
SBUX,2023-08-18,1,2,1.0,88.8302,89.4515,1.8505,0.336,38.85,-8.48,3.297,11.607,12.721,1.634,1.214,1.092,754
SBUX,2023-08-24,2,2,1.0,86.9013,88.5427,1.6197,1.013,31.95,-15.38,2.576,12.07,15.094,2.428,1.214,1.092,750
SBUX,2023-09-08,1,4,1.0,87.8657,88.7189,1.442,0.592,39.3,-8.03,3.563,14.226,16.832,1.357,1.214,1.092,740
SBUX,2023-09-19,2,4,1.0,87.4206,88.2459,1.2777,0.646,41.2,-6.14,3.672,15.706,19.366,-1.524,1.214,1.092,733
SBUX,2023-09-28,3,4,1.0,83.6556,84.6386,1.4255,0.69,29.52,-17.82,0.651,11.437,19.89,1.347,1.214,1.092,726
SBUX,2023-10-03,4,4,1.0,82.7282,84.5273,1.5255,1.179,25.72,-21.61,0.0,10.08,18.659,1.331,1.214,1.092,723
SBUX,2023-10-09,1,1,1.0,84.7869,86.4098,1.5665,1.036,44.39,-2.94,0.521,11.13,16.968,1.468,1.214,1.092,719
SBUX,2023-10-12,1,1,1.0,84.1749,86.8457,1.5301,1.745,39.8,-7.53,0.133,10.995,17.087,1.218,1.214,1.092,715
SBUX,2023-10-23,1,2,1.0,86.5118,87.1702,1.4619,0.45,53.29,5.96,1.738,13.106,17.663,6.999,1.214,1.092,708
SBUX,2023-11-01,2,2,1.0,83.9709,92.7436,1.4195,6.18,40.34,-6.99,0.0,11.708,14.264,3.282,1.214,1.092,702
SBUX,2023-11-10,1,1,1.0,95.0901,98.4655,2.2757,1.483,71.37,24.04,4.335,12.189,6.383,0.844,1.214,1.092,694
SBUX,2023-12-05,1,4,1.0,88.4418,89.9244,1.5752,0.941,35.01,-12.32,2.366,13.389,14.644,1.521,1.214,1.092,678
SBUX,2023-12-22,2,4,1.0,87.9662,89.4488,1.6025,0.925,39.19,-8.15,2.175,12.864,14.691,0.244,1.214,1.092,664
SBUX,2024-01-05,3,4,1.0,86.2319,87.8264,1.3274,1.201,34.12,-13.22,3.969,14.223,18.958,0.035,1.214,1.092,658
SBUX,2024-01-17,4,4,1.0,85.2249,87.0338,1.2341,1.466,35.31,-12.02,4.989,14.482,21.032,0.68,1.214,1.092,651
SBUX,2024-02-02,1,1,1.0,85.4766,89.2064,1.6131,2.312,45.32,-2.01,11.236,11.236,14.744,1.682,1.214,1.092,638
SBUX,2024-02-16,1,3,1.0,87.004,89.1334,1.9829,1.074,46.96,-0.38,9.911,9.911,12.032,0.904,1.214,1.092,628
SBUX,2024-03-07,2,3,1.0,84.7152,86.3661,1.4064,1.174,39.49,-7.85,12.346,12.346,18.931,0.734,1.214,1.092,615
SBUX,2024-03-15,3,3,1.0,84.5182,86.8633,1.4138,1.659,37.85,-9.49,12.142,12.142,18.481,0.378,1.214,1.092,608
SBUX,2024-03-22,1,3,1.0,84.4807,85.8314,1.3414,1.007,42.53,-4.81,12.769,12.769,20.247,0.517,1.214,1.092,603
SBUX,2024-04-12,2,3,1.0,79.0681,79.8936,1.1846,0.697,25.77,-21.56,9.89,9.89,27.939,3.611,1.214,1.092,591
SBUX,2024-05-07,3,3,1.0,67.3519,68.9466,2.4463,0.652,17.34,-30.0,0.0,0.0,18.004,1.281,1.214,1.092,574
SBUX,2024-08-22,1,1,1.0,87.2621,89.4015,3.1923,0.67,68.23,20.9,0.474,4.584,7.39,1.4,1.214,1.092,500
SBUX,2024-08-29,1,2,1.0,89.6488,89.9245,3.4549,0.08,65.28,17.94,1.128,4.927,6.676,1.36,1.214,1.092,495
SBUX,2024-09-06,2,2,1.0,85.7502,87.6805,1.969,0.98,55.69,8.35,0.0,6.665,12.854,3.525,1.214,1.092,490
SBUX,2024-09-17,1,2,1.0,90.5236,91.3984,2.1211,0.412,61.12,13.79,1.157,8.437,10.18,1.157,1.214,1.092,483
SBUX,2024-09-24,2,2,1.0,89.5632,90.923,2.0376,0.667,53.93,6.6,3.433,8.312,10.83,1.647,1.214,1.092,478
SBUX,2024-10-04,1,2,1.0,90.476,91.484,1.6905,0.596,56.71,9.37,4.678,10.558,12.722,-0.135,1.214,1.092,469
SBUX,2024-10-10,2,2,1.0,89.1543,90.8564,1.5567,1.093,45.96,-1.38,4.231,10.616,14.219,0.257,1.214,1.092,466
SBUX,2024-10-25,1,2,1.0,91.6932,93.205,1.7041,0.887,57.74,10.41,5.355,11.188,11.611,0.993,1.214,1.092,455
SBUX,2024-10-29,2,2,1.0,91.6171,92.5394,1.7659,0.522,56.94,9.61,5.124,10.753,11.581,1.335,1.214,1.092,453
SBUX,2024-11-06,1,1,1.0,90.1242,95.3826,2.0648,2.547,48.04,0.7,3.659,8.474,8.528,0.425,1.214,1.092,445
SBUX,2024-11-13,1,1,1.0,91.503,94.3556,2.1503,1.327,60.69,13.36,4.155,8.778,8.666,0.885,1.214,1.092,442
SBUX,2024-11-26,1,3,1.0,96.1256,98.0296,2.0365,0.935,58.44,11.1,6.657,11.539,7.347,-1.442,1.214,1.092,432
SBUX,2024-12-10,2,3,1.0,93.705,94.1643,1.8035,0.255,45.81,-1.52,6.175,11.687,10.439,-2.769,1.214,1.092,424
SBUX,2024-12-23,3,3,1.0,82.5683,86.0222,1.9764,1.748,21.93,-25.41,0.0,5.03,13.645,1.593,1.214,1.092,415
SBUX,2025-02-03,1,1,1.0,100.9572,105.8176,2.4076,2.019,78.06,30.72,11.767,11.767,2.979,1.385,1.214,1.092,389
SBUX,2025-02-18,1,1,1.0,107.3731,109.0277,2.5277,0.655,78.8,31.46,13.746,13.746,1.568,0.723,1.214,1.092,378
SBUX,2025-02-26,1,1,1.0,107.9888,110.1339,1.8894,1.135,66.77,19.43,18.716,18.716,1.512,1.512,1.214,1.092,373
SBUX,2025-03-13,1,2,1.0,92.2801,95.3102,3.3126,0.915,27.12,-20.22,5.933,5.933,4.398,0.177,1.214,1.092,361
SBUX,2025-03-25,2,2,1.0,91.1642,94.2425,3.0137,1.021,32.1,-15.24,6.151,6.151,5.188,0.622,1.214,1.092,354
SBUX,2025-03-31,1,3,1.0,90.9814,94.4926,2.3293,1.507,40.37,-6.96,7.88,7.88,6.606,0.628,1.214,1.092,350
SBUX,2025-04-07,2,3,1.0,73.2527,76.658,3.5201,0.967,20.02,-27.31,0.178,0.178,9.438,2.58,1.214,1.092,345
SBUX,2025-04-30,3,3,1.0,72.6274,78.8897,3.4081,1.838,34.67,-12.67,0.0,0.0,9.093,0.796,1.214,1.092,329
SBUX,2025-06-17,1,2,1.0,87.9505,90.2076,2.1796,1.036,57.7,10.37,4.024,5.46,9.025,2.12,1.214,1.092,295
SBUX,2025-06-24,2,2,1.0,87.4855,88.7642,2.1997,0.581,55.71,8.38,3.776,5.199,9.599,2.757,1.214,1.092,289
SBUX,2025-07-17,1,1,1.0,87.7374,90.8663,2.2544,1.388,53.56,6.22,5.003,5.185,8.434,1.882,1.214,1.092,276
SBUX,2025-07-25,1,4,1.0,89.4229,90.7404,2.3339,0.564,54.12,6.79,5.555,5.73,8.2,-1.291,1.214,1.092,270
SBUX,2025-08-01,2,4,1.0,82.8162,86.9721,3.0702,1.354,33.57,-13.77,2.071,2.204,7.461,0.246,1.214,1.092,265
SBUX,2025-09-12,3,4,1.0,79.1794,80.6226,1.7907,0.806,30.64,-16.69,1.748,1.748,16.338,1.187,1.214,1.092,236
SBUX,2025-10-10,4,4,1.0,76.4588,79.1307,1.8715,1.428,31.82,-15.52,0.219,0.219,16.429,3.329,1.214,1.092,215
SBUX,2025-11-04,1,1,1.0,76.0493,80.8176,2.0986,2.272,36.37,-10.96,0.0,0.0,13.848,2.872,1.214,1.092,199
SBUX,2025-11-18,1,2,1.0,80.8711,82.1872,2.6651,0.494,48.76,1.42,0.136,0.136,10.39,1.33,1.214,1.092,189
SBUX,2025-12-10,2,2,1.0,80.5077,83.2283,2.2898,1.188,48.49,1.15,0.0,0.0,11.639,1.21,1.214,1.092,174
SBUX,2025-12-23,1,2,1.0,81.8926,84.0435,2.1762,0.988,46.36,-0.98,0.162,0.162,11.872,2.288,1.214,1.092,163
SBUX,2026-01-02,2,2,1.0,81.539,85.0158,1.8675,1.862,46.29,-1.05,0.0,0.0,13.313,2.146,1.214,1.092,159
SBUX,2026-01-08,1,1,1.0,84.0828,88.3552,2.3979,1.782,56.68,9.34,0.0,0.0,8.976,1.724,1.214,1.092,154
SBUX,2026-01-20,1,1,1.0,89.1605,94.7097,2.3509,2.36,67.73,20.39,1.934,1.934,6.453,0.643,1.214,1.092,148
