ticker,position,faelle,zurueckfall_atr_min,zurueckfall_atr_p25,zurueckfall_atr_median,zurueckfall_atr_p75,zurueckfall_atr_p90,zurueckfall_atr_p95,zurueckfall_atr_max,n_21t,haelt_21t_pct,ruecksetzer_21t_median,ruecksetzer_21t_p75,ruecksetzer_21t_p90,n_42t,haelt_42t_pct,ruecksetzer_42t_median,ruecksetzer_42t_p75,ruecksetzer_42t_p90,n_63t,haelt_63t_pct,ruecksetzer_63t_median,ruecksetzer_63t_p75,ruecksetzer_63t_p90,n_84t,haelt_84t_pct,ruecksetzer_84t_median,ruecksetzer_84t_p75,ruecksetzer_84t_p90,n_126t,haelt_126t_pct,ruecksetzer_126t_median,ruecksetzer_126t_p75,ruecksetzer_126t_p90,n_189t,haelt_189t_pct,ruecksetzer_189t_median,ruecksetzer_189t_p75,ruecksetzer_189t_p90,n_252t,haelt_252t_pct,ruecksetzer_252t_median,ruecksetzer_252t_p75,ruecksetzer_252t_p90
ADI,Hoch 1,89,0.678419138552751,2.263983896911273,3.9829451611259343,5.6523505154561615,7.570589781199589,8.63162983643641,22.782827784254234,89,29.2,2.75,4.25,5.6,89,15.7,3.25,5.0,6.9,89,10.1,3.75,5.5,7.55,87,6.9,3.75,5.88,7.75,85,4.7,4.25,6.5,11.0,81,2.5,5.25,7.5,11.5,77,1.3,5.5,8.0,12.1
ADI,Hoch 2,40,0.981246851877404,2.0326968477019896,3.406213934948336,5.736739546739214,8.428122032444076,9.99834983054661,18.61323357606814,40,17.5,2.12,4.06,5.53,40,10.0,3.0,4.81,5.88,40,10.0,3.25,5.56,8.3,39,2.6,3.5,6.0,8.7,38,2.6,5.0,7.19,12.15,37,2.7,6.75,9.5,12.2,36,2.8,7.0,10.06,12.5
ADI,Hoch 3,25,1.274050930177606,2.402632119075129,3.9811710365775927,5.125941785019109,10.663029856363403,13.572007932656962,14.497513676992394,25,32.0,2.25,3.5,6.05,25,28.0,3.0,4.75,7.85,25,28.0,3.75,5.0,10.6,25,16.0,4.25,8.0,13.5,24,4.2,4.5,9.62,13.62,23,4.3,5.0,10.12,14.0,22,4.5,7.5,11.19,14.23
ADI,Hoch 4,14,1.7072987495904652,2.9775553190580735,5.463857567844338,6.339126210156934,9.65852814517532,13.15211886439602,18.44534370469332,14,57.1,3.38,4.31,5.2,14,28.6,4.5,5.69,6.95,14,21.4,5.38,6.12,9.58,14,14.3,5.75,7.75,9.88,13,0.0,5.5,9.0,13.45,12,0.0,6.75,9.31,13.85,12,0.0,6.88,11.25,15.38
ADI,Hoch 5,9,2.236818700738906,5.651111234804323,7.034202199836215,9.623621776851671,12.477663676543859,18.056023948950106,23.63438422135637,9,44.4,5.75,6.5,7.3,9,33.3,6.0,7.75,9.5,9,33.3,7.0,9.5,10.8,9,11.1,7.25,9.5,10.8,8,0.0,6.88,9.5,11.45,7,0.0,8.75,12.75,16.0,7,0.0,8.75,12.75,16.0
ADI,Hoch 6,4,1.759748130457046,4.046098063846234,4.850148709571631,5.975474839934544,7.9255806723155855,8.57561594977593,9.225651227236279,4,25.0,4.75,5.81,7.73,4,25.0,4.75,5.81,7.73,4,25.0,4.75,5.81,7.73,4,25.0,4.75,5.81,7.73,4,25.0,4.75,5.81,7.73,3,0.0,4.75,10.38,13.75,3,0.0,9.5,12.75,14.7
ADI,Hoch 7,1,5.81595031383768,5.81595031383768,5.81595031383768,5.81595031383768,5.81595031383768,5.81595031383768,5.81595031383768,1,100.0,5.75,5.75,5.75,1,0.0,5.75,5.75,5.75,1,0.0,5.75,5.75,5.75,1,0.0,5.75,5.75,5.75,1,0.0,5.75,5.75,5.75,0,,,,,0,,,,
ADP,alle,185,0.49184237810140324,2.3833830036901946,3.972227797247881,6.811086341619309,10.526215503482687,13.114556708848038,40.13802974614003,185,27.0,2.5,4.25,6.65,185,18.4,3.0,5.75,9.25,185,13.5,3.75,6.75,10.5,183,12.6,4.0,7.5,11.25,179,8.9,4.5,8.38,16.0,172,5.2,4.75,8.81,16.0,166,3.6,4.75,9.19,16.0
ADP,Hoch 1,86,0.49184237810140324,2.4302276266780427,4.053168056711244,6.061564075455278,10.743867730100714,12.631016594766997,40.13802974614003,86,30.2,2.75,4.19,6.12,86,19.8,3.38,5.5,10.0,86,17.4,4.0,5.94,10.62,86,17.4,4.0,7.19,11.5,84,11.9,4.25,7.5,15.4,78,7.7,4.75,7.5,16.0,74,5.4,4.62,7.94,13.85
ADP,Hoch 2,41,0.7378037418469348,2.0519523792592387,3.1761117858650505,5.663521672244274,8.791699732737749,13.215546551840788,34.046297314902894,41,24.4,2.25,4.75,5.75,41,17.1,3.0,5.5,8.25,41,7.3,3.0,5.5,8.75,41,7.3,4.0,6.25,9.0,39,5.1,4.75,7.5,10.6,38,2.6,4.5,8.5,15.13,37,0.0,4.25,8.5,16.0
ADP,Hoch 3,24,1.2633632756203104,1.9599448572126237,2.7696577000261637,6.660089802790363,9.03027485115565,10.388557989804415,15.620669241035511,24,16.7,2.25,2.88,4.35,24,8.3,2.25,5.38,8.72,24,8.3,2.62,6.62,8.97,23,8.7,3.5,8.62,10.45,23,8.7,3.5,9.88,14.9,23,0.0,4.0,9.88,16.0,22,0.0,3.75,9.44,15.43
ADP,Hoch 4,18,0.9354499033085921,2.990840291174753,3.5639734245837476,6.377486895724068,9.94443120920388,13.827634249963008,35.640787683455024,18,16.7,3.0,3.62,6.83,18,11.1,3.12,6.19,9.75,18,5.6,3.5,6.25,9.75,17,0.0,3.75,9.5,10.25,17,0.0,4.5,9.5,14.05,17,0.0,4.5,12.75,14.8,17,0.0,4.5,12.75,16.0
ADP,Hoch 5,8,3.031446586282108,3.414226080739528,6.97762887171706,9.90211312781935,10.093558196314504,10.290903583524761,10.48824897073502,8,50.0,3.12,7.12,7.65,8,50.0,4.0,8.31,8.72,8,37.5,6.88,9.75,9.9,8,25.0,7.25,10.06,10.62,8,25.0,8.5,10.44,13.02,8,25.0,8.5,10.44,13.02,8,25.0,9.88,11.88,13.38
ADP,Hoch 6,5,3.8428069864980388,4.107119175405511,5.64051672031379,7.501123254906461,9.715120495172622,10.45311957526134,11.191118655350062,5,40.0,4.0,5.0,6.5,5,20.0,4.0,5.5,6.7,5,0.0,5.5,7.5,9.6,5,0.0,5.5,7.5,9.75,5,0.0,7.5,8.25,10.05,5,0.0,7.5,8.25,10.05,5,0.0,7.5,11.25,13.05
ADP,Hoch 7,2,6.679648809576123,7.835130767214005,8.990612724851886,10.146094682489768,10.839383857072496,11.070480248600074,11.30157664012765,2,50.0,4.25,5.38,6.05,2,50.0,4.25,5.38,6.05,2,50.0,8.88,10.06,10.78,2,50.0,9.12,10.19,10.82,2,0.0,10.12,10.69,11.03,2,0.0,10.12,10.69,11.03,2,0.0,10.12,10.69,11.03
ADP,Hoch 8,1,14.03293324329123,14.03293324329123,14.03293324329123,14.03293324329123,14.03293324329123,14.03293324329123,14.03293324329123,1,0.0,4.75,4.75,4.75,1,0.0,8.5,8.5,8.5,1,0.0,14.0,14.0,14.0,1,0.0,14.0,14.0,14.0,1,0.0,14.0,14.0,14.0,1,0.0,14.0,14.0,14.0,1,0.0,14.0,14.0,14.0
ADS.DE,alle,189,0.6642163694657482,3.0738268810690603,5.326727208093343,9.68545448063085,12.503476722922677,14.470968249309957,29.835280140139837,189,36.0,3.0,5.5,7.8,189,26.5,4.5,7.0,10.25,189,22.2,5.25,9.5,12.3,186,19.9,5.88,10.5,13.62,182,18.7,7.12,13.0,16.0,172,18.6,9.5,15.5,16.0,164,15.2,11.5,16.0,16.0
ADS.DE,Hoch 1,103,0.6642163694657482,3.0119673341784483,5.2724592070563014,9.84048228047536,11.847959786859692,13.963471998691375,18.763366606642002,103,35.0,3.0,5.5,7.7,103,25.2,4.5,7.5,10.25,103,22.3,5.25,9.75,11.7,103,21.4,5.75,10.5,13.2,101,19.8,8.0,13.0,16.0,96,18.8,10.12,15.81,16.0,94,16.0,12.25,16.0,16.0
ADS.DE,Hoch 2,46,0.9447016091577701,2.84993127173932,5.144497036237161,8.804514187457237,12.603667394791273,15.538272858359182,23.4495142287432,46,39.1,3.38,5.19,6.38,46,32.6,4.0,6.81,9.5,46,26.1,5.0,8.69,12.38,46,21.7,6.0,12.25,14.12,44,20.5,6.75,13.12,16.0,42,21.4,8.38,15.88,16.0,39,17.9,13.0,16.0,16.0
ADS.DE,Hoch 3,22,1.782023809508014,2.748983964616033,4.731274027679525,7.042282525180209,10.05354598139519,17.156959949476395,25.776686948586697,22,18.2,2.62,4.69,6.63,22,13.6,3.5,6.19,8.13,22,13.6,4.62,6.94,9.9,21,9.5,5.5,9.5,13.25,21,9.5,6.0,9.5,13.25,20,10.0,8.25,13.0,15.55,18,5.6,8.0,15.81,16.0
ADS.DE,Hoch 4,11,3.263899650129316,4.072313079773415,5.459521646248504,10.89353129859247,13.596031313842568,21.7156557269912,29.835280140139837,11,45.5,3.5,6.5,9.5,11,27.3,5.25,7.88,11.5,11,27.3,5.25,10.75,13.5,10,30.0,5.5,11.38,13.75,10,30.0,5.5,12.69,16.0,9,33.3,5.5,15.25,16.0,8,25.0,7.38,12.62,16.0
ADS.DE,Hoch 5,5,4.568422166826876,6.232316750432253,7.640581493357672,9.880635976982287,10.306400341237932,10.448321795989814,10.590243250741697,5,60.0,6.0,7.75,8.95,5,40.0,6.0,9.75,10.2,5,20.0,7.5,9.75,10.2,4,0.0,7.88,9.94,10.28,4,0.0,7.88,9.94,10.28,3,0.0,6.0,8.25,9.6,3,0.0,6.0,8.25,9.6
ADS.DE,Hoch 6,2,5.019639709101423,6.3361043645787065,7.65256902005599,8.969033675533275,9.758912468819645,10.022205399915102,10.285498331010558,2,100.0,6.0,7.75,8.8,2,50.0,7.62,8.94,9.72,2,0.0,7.62,8.94,9.72,2,0.0,7.62,8.94,9.72,2,0.0,7.62,8.94,9.72,2,0.0,7.62,8.94,9.72,2,0.0,7.62,8.94,9.72
ADSK,alle,194,0.6272695749688291,2.5485098631101235,4.589410362757632,6.881812407204256,11.627684355753026,15.181761816716985,23.658086713894136,194,27.3,3.0,4.75,6.93,194,19.6,3.75,5.75,8.68,194,15.5,4.5,6.69,11.5,192,13.5,4.62,7.31,12.7,187,9.6,4.75,8.75,14.1,184,7.6,5.5,10.31,16.0,184,6.5,6.0,11.62,16.0
ADSK,Hoch 1,96,0.6272695749688291,2.0633720884981965,3.6099814213582135,5.912752604301254,8.234771953518162,9.423521198154608,15.012282083522768,96,27.1,2.5,4.25,5.75,96,19.8,3.0,5.31,7.38,96,14.6,3.5,5.75,8.12,94,12.8,3.75,5.75,8.5,92,8.7,4.25,6.75,10.25,89,6.7,4.25,8.0,11.05,89,6.7,4.75,8.75,13.3
ADSK,Hoch 2,51,1.0971255056202993,2.9815307440924976,4.707849581524681,6.485646851260732,11.715237025114641,12.69224252741527,16.074759408512755,51,27.5,3.5,5.38,7.0,51,19.6,4.25,6.0,9.75,51,17.6,4.5,6.38,11.5,51,17.6,5.0,6.75,12.25,49,14.3,5.25,8.75,14.15,49,10.2,5.75,11.5,16.0,49,8.2,6.0,12.25,16.0
ADSK,Hoch 3,23,1.8398941628939811,3.1578711748912385,4.4561148820880705,6.470503512800965,11.119991130408962,11.900021284724556,15.732717397254888,23,26.1,3.75,5.0,6.25,23,17.4,4.0,5.0,6.7,23,8.7,4.25,6.25,11.05,23,4.3,5.0,6.62,13.05,22,0.0,5.0,9.56,14.08,22,0.0,6.62,13.06,15.83,22,0.0,7.5,14.12,15.98
ADSK,Hoch 4,12,2.248251913923219,4.137611910830452,6.039655644506935,7.913178258213213,11.58284767563373,14.544242108495911,17.940588463356026,12,25.0,3.25,4.94,7.0,12,8.3,4.0,6.44,7.0,12,8.3,6.0,7.69,11.55,12,8.3,6.62,11.88,13.97,12,0.0,6.75,13.44,15.8,12,0.0,10.12,16.0,16.0,12,0.0,10.12,16.0,16.0
ADSK,Hoch 5,7,3.4938992103123465,7.8168667358955535,8.81340872025679,14.853432355994178,19.142665136050983,21.33132829556616,23.519991455081346,7,42.9,4.75,5.88,8.5,7,42.9,7.5,10.25,13.45,7,42.9,8.75,14.62,16.0,7,42.9,10.5,15.88,16.0,7,42.9,12.0,15.88,16.0,7,42.9,12.0,15.88,16.0,7,28.6,12.0,15.88,16.0
ADSK,Hoch 6,2,7.877615270928062,11.82273313166958,15.767850992411098,19.712968853152617,22.080039569597528,22.86906314174583,23.658086713894136,2,0.0,4.62,4.69,4.72,2,0.0,10.38,13.19,14.88,2,0.0,11.88,13.94,15.18,2,0.0,11.88,13.94,15.18,2,0.0,11.88,13.94,15.18,2,0.0,11.88,13.94,15.18,2,0.0,12.38,14.19,15.28
ADSK,Hoch 7,1,22.33842513369411,22.33842513369411,22.33842513369411,22.33842513369411,22.33842513369411,22.33842513369411,22.33842513369411,1,0.0,7.75,7.75,7.75,1,0.0,16.0,16.0,16.0,1,0.0,16.0,16.0,16.0,1,0.0,16.0,16.0,16.0,1,0.0,16.0,16.0,16.0,1,0.0,16.0,16.0,16.0,1,0.0,16.0,16.0,16.0
ADSK,Hoch 8,1,18.324317337416797,18.324317337416797,18.324317337416797,18.324317337416797,18.324317337416797,18.324317337416797,18.324317337416797,1,0.0,16.0,16.0,16.0,1,0.0,16.0,16.0,16.0,1,0.0,16.0,16.0,16.0,1,0.0,16.0,16.0,16.0,1,0.0,16.0,16.0,16.0,1,0.0,16.0,16.0,16.0,1,0.0,16.0,16.0,16.0
ADSK,Hoch 9,1,21.3366242050245,21.3366242050245,21.3366242050245,21.3366242050245,21.3366242050245,21.3366242050245,21.3366242050245,1,100.0,16.0,16.0,16.0,1,100.0,16.0,16.0,16.0,1,100.0,16.0,16.0,16.0,1,0.0,16.0,16.0,16.0,1,0.0,16.0,16.0,16.0,1,0.0,16.0,16.0,16.0,1,0.0,16.0,16.0,16.0
AEP,alle,188,1.031891135603415,2.540848129719729,4.222495580496707,5.92154641641944,9.22704811678231,12.013260437849196,35.92157595875659,188,31.9,2.75,4.25,6.0,188,19.1,3.5,5.25,7.75,188,13.3,4.0,5.75,9.08,183,9.8,4.25,6.88,9.95,178,6.7,4.5,7.5,11.5,170,5.9,4.88,9.0,12.27,166,6.0,5.25,9.25,12.88
AEP,Hoch 1,86,1.031891135603415,2.0586407035414833,3.498756791378222,5.264317932586051,7.829770976946421,9.523710452265398,15.702263933767187,86,26.7,2.5,3.75,5.5,86,15.1,2.88,4.25,7.0,86,10.5,3.38,5.19,7.75,84,7.1,3.75,6.56,9.1,81,4.9,3.75,7.25,9.75,78,3.8,3.75,7.94,11.5,76,3.9,4.12,8.56,11.5
AEP,Hoch 2,46,1.065609046909094,2.1586409816175443,4.360741309833586,5.636546914169101,7.04385907373874,11.086431359210428,28.901111137821307,46,21.7,2.5,3.75,5.12,46,17.4,3.25,5.0,6.0,46,6.5,4.25,5.44,6.88,44,2.3,4.5,6.0,10.3,43,2.3,4.5,7.0,10.45,41,2.4,5.0,9.0,11.75,39,2.6,5.75,10.38,12.45
AEP,Hoch 3,26,1.3988647584785494,3.020327926846799,5.515974648752474,6.867051949900278,10.750120958233989,14.132757598756829,30.629700793639262,26,38.5,3.12,5.44,6.75,26,19.2,3.88,6.19,8.5,26,15.4,5.38,6.69,10.62,25,12.0,5.5,9.0,13.65,24,8.3,5.5,9.44,13.92,23,8.7,5.5,11.0,14.7,23,8.7,6.0,12.38,14.7
AEP,Hoch 4,14,2.0064665849358465,3.4535058697853427,4.955554328975877,7.5391965141691735,14.80642479110728,22.761227697352602,35.92157595875659,14,64.3,3.38,4.81,6.53,14,35.7,4.88,7.19,13.4,14,35.7,4.88,7.44,14.68,14,35.7,4.88,7.94,14.68,14,35.7,5.12,8.44,14.68,13,30.8,5.25,11.0,14.95,13,30.8,5.25,12.75,15.2
AEP,Hoch 5,8,2.178247946799438,4.2607900028107,4.7763605144782355,5.223116819108988,6.025842910471197,6.724941715334656,7.424040520198116,8,12.5,3.62,4.38,4.75,8,0.0,4.5,5.06,5.47,8,0.0,4.62,5.06,5.85,8,0.0,4.62,5.06,6.37,8,0.0,4.88,5.38,6.72,7,0.0,5.0,6.0,7.65,7,0.0,5.0,6.0,7.65
AEP,Hoch 6,6,3.036176365726462,4.723518995805696,5.948640368667931,7.608070285455495,8.569027925566393,8.78789633199968,9.006764738432963,6,83.3,4.88,5.81,6.25,6,50.0,5.88,7.12,8.25,6,33.3,5.88,7.5,8.5,6,33.3,5.88,8.25,9.12,6,0.0,5.88,8.25,9.12,6,0.0,6.0,8.25,9.12,6,0.0,6.0,8.25,9.12
AEP,Hoch 7,2,6.631379225582557,7.341832715763704,8.052286205944851,8.762739696126,9.189011790234687,9.331102488270917,9.473193186307146,2,100.0,6.25,7.25,7.85,2,100.0,7.88,8.56,8.97,2,100.0,7.88,8.56,8.97,2,50.0,7.88,8.56,8.97,2,0.0,8.0,8.62,9.0,2,0.0,8.0,8.62,9.0,2,0.0,8.0,8.62,9.0
AIR.DE,alle,192,0.7257874227974719,2.713264259637061,4.373179148081192,7.771024498833039,13.375187642918414,24.08288697643097,40.063373488494385,192,29.7,3.25,4.75,7.5,192,19.8,3.88,7.0,10.75,191,13.6,4.25,7.75,13.25,191,11.5,4.75,8.5,13.5,187,8.0,6.25,10.25,16.0,179,7.3,6.75,10.62,16.0,171,4.7,6.75,10.25,16.0
AIR.DE,Hoch 1,97,0.7257874227974719,2.327719793208831,4.3527781751074315,7.2445373489082066,11.520519964766303,17.758473579228838,40.063373488494385,97,27.8,3.0,4.75,7.35,97,16.5,3.75,6.25,9.05,97,13.4,4.25,7.0,11.35,97,11.3,4.25,7.75,12.75,95,8.4,5.5,9.5,13.25,89,7.9,6.0,9.5,13.25,85,4.7,5.75,9.25,13.15
AIR.DE,Hoch 2,54,1.0377793662261536,2.7576541454362844,4.72716138156359,8.118182501370502,15.068598295518646,24.178875831426705,39.99077333042757,54,29.6,3.25,4.94,8.35,54,25.9,4.0,7.62,10.93,53,17.0,4.75,8.0,15.25,53,13.2,5.75,9.75,15.25,52,9.6,7.38,10.75,16.0,50,8.0,8.0,10.75,16.0,49,4.1,8.0,10.75,16.0
AIR.DE,Hoch 3,23,1.5298147050692064,2.7501085469947677,4.74904263855615,9.127864879471883,16.287034212162254,34.81421707607435,38.451886641395326,23,43.5,3.25,4.62,6.8,23,30.4,3.75,8.12,13.2,23,17.4,4.5,9.0,15.7,23,17.4,6.25,11.0,15.7,22,9.1,7.25,13.69,16.0,22,9.1,8.38,13.69,16.0,21,9.5,7.75,11.25,16.0
AIR.DE,Hoch 4,9,1.6131010834569397,3.412990839668333,3.7924827804566137,4.1726672206785365,7.135257654527504,12.408043702905989,17.680829751284485,9,11.1,3.0,4.0,4.5,9,0.0,3.25,4.0,6.6,9,0.0,3.75,4.0,6.6,9,0.0,4.0,4.25,16.0,9,0.0,4.25,8.25,16.0,9,0.0,5.75,10.5,16.0,9,0.0,8.0,10.5,16.0
AIR.DE,Hoch 5,6,2.926414746290736,3.3351609955450696,4.777367918523819,6.444965885297844,7.061206142101144,7.2970874470409814,7.532968751980818,6,33.3,3.38,5.38,6.25,6,0.0,4.75,6.38,7.0,6,0.0,4.75,6.38,7.0,6,0.0,5.0,7.25,11.75,6,0.0,6.62,14.44,16.0,6,0.0,10.12,15.25,16.0,5,0.0,8.0,13.0,14.8
AIR.DE,Hoch 6,3,4.418729914715118,5.001240124028238,5.583750333341358,6.99982146175342,7.849464138800657,8.13267836448307,8.415892590165482,3,33.3,4.25,4.75,5.05,3,33.3,5.5,6.88,7.7,3,0.0,5.5,6.88,7.7,3,0.0,5.5,6.88,7.7,3,0.0,5.5,10.75,13.9,3,0.0,5.5,10.75,13.9,2,0.0,4.88,5.19,5.38
ALV.DE,alle,192,0.8687073422438193,2.5615493384468055,3.9985416101598616,7.162903865692527,10.983695050765768,13.182715422475079,44.04082630439396,192,22.9,2.88,4.75,7.23,192,15.1,3.5,6.0,9.2,192,8.3,3.88,7.0,10.75,191,7.9,4.5,7.88,11.5,185,4.3,5.0,8.5,12.75,177,1.7,5.25,8.5,14.0,168,0.6,5.38,9.5,14.98
ALV.DE,Hoch 1,91,0.8687073422438193,2.289897048169796,3.4903033765369287,6.164597717995093,10.173001235599187,11.96009556650397,35.50238377934107,91,20.9,2.5,4.62,7.5,91,16.5,3.0,5.38,8.25,91,8.8,3.25,6.12,10.0,91,8.8,4.5,7.25,10.75,88,4.5,4.62,7.81,11.87,84,1.2,4.75,8.06,13.0,79,0.0,4.75,8.5,13.2
ALV.DE,Hoch 2,44,0.9991416510211474,2.2125757374496104,3.842081282474725,6.5390100659565,9.255395415600312,10.713097285545722,36.56082069307794,44,22.7,2.75,4.5,6.6,44,13.6,3.62,6.06,8.2,44,6.8,3.75,6.31,9.18,43,4.7,4.5,6.75,9.45,42,2.4,5.12,7.38,10.4,41,2.4,5.5,7.5,10.5,38,0.0,5.5,9.19,12.5
ALV.DE,Hoch 3,24,0.8808384200086316,3.047673277977056,4.6813044913695725,8.102275844428252,11.852710940518199,17.074807050396583,44.04082630439396,24,25.0,3.62,4.5,5.1,24,16.7,4.0,5.06,11.4,24,8.3,4.62,8.06,11.7,24,8.3,5.0,8.06,11.7,23,4.3,5.25,8.25,12.1,22,4.5,5.75,8.25,12.45,21,4.8,5.25,9.75,12.75
ALV.DE,Hoch 4,15,1.5390615552051912,3.262893185860864,5.811861918305854,11.130062638005455,13.210516318907,15.22097245707775,17.99482289410424,15,6.7,3.25,4.88,5.75,15,6.7,3.5,7.25,13.1,15,0.0,5.75,11.0,13.1,15,0.0,5.75,11.38,14.15,14,0.0,7.62,13.31,14.6,13,0.0,7.75,14.0,15.75,13,0.0,8.0,14.0,15.75
ALV.DE,Hoch 5,9,1.9958188637650343,4.54926381191257,6.377458088862517,12.473512143565188,13.604303551950013,14.087210461426105,14.5701173709022,9,33.3,5.5,6.5,7.75,9,33.3,6.25,11.5,12.3,9,33.3,6.25,12.25,13.5,9,33.3,6.25,12.25,13.8,9,22.2,10.0,12.25,16.0,8,0.0,8.38,12.62,16.0,8,0.0,8.88,15.62,16.0
ALV.DE,Hoch 6,4,2.6289162768652408,2.750438371689711,4.763364869972767,7.257017458183797,8.195237676948832,8.507977749870507,8.820717822792187,4,50.0,4.62,7.06,8.08,4,0.0,4.62,7.06,8.08,4,0.0,4.62,7.06,8.08,4,0.0,6.25,9.25,10.15,4,0.0,6.25,9.25,10.15,4,0.0,6.25,9.38,10.5,4,0.0,6.25,10.56,13.83
ALV.DE,Hoch 7,3,3.2427902201354817,3.621398758149257,4.000007296163032,7.03778307268816,8.860448538603237,9.468003693908262,10.075558849213287,3,66.7,4.0,7.0,8.8,3,0.0,4.0,7.0,8.8,3,0.0,4.0,7.0,8.8,3,0.0,4.75,7.38,8.95,3,0.0,4.75,7.38,8.95,3,0.0,4.75,7.38,8.95,3,0.0,4.75,7.38,8.95
ALV.DE,Hoch 8,1,2.146382075430606,2.146382075430606,2.146382075430606,2.146382075430606,2.146382075430606,2.146382075430606,2.146382075430606,1,0.0,2.0,2.0,2.0,1,0.0,2.0,2.0,2.0,1,0.0,2.0,2.0,2.0,1,0.0,2.0,2.0,2.0,1,0.0,4.0,4.0,4.0,1,0.0,4.0,4.0,4.0,1,0.0,4.0,4.0,4.0
ALV.DE,Hoch 9,1,6.177326736719782,6.177326736719782,6.177326736719782,6.177326736719782,6.177326736719782,6.177326736719782,6.177326736719782,1,100.0,6.0,6.0,6.0,1,0.0,6.0,6.0,6.0,1,0.0,6.0,6.0,6.0,1,0.0,6.0,6.0,6.0,1,0.0,8.25,8.25,8.25,1,0.0,8.25,8.25,8.25,1,0.0,8.25,8.25,8.25
AMAT,alle,219,0.6890429488598268,2.3735648905126148,3.7259293602419574,5.8879673530401435,8.332162900862023,10.523522529359926,20.7709745557313,219,23.7,3.0,4.25,5.75,219,13.7,3.5,5.12,7.25,219,8.7,3.5,5.75,8.25,217,6.5,4.0,6.25,9.0,210,5.7,4.75,7.69,11.05,200,4.5,5.62,9.25,13.27,188,3.2,6.25,11.0,14.83
AMAT,Hoch 1,104,0.6890429488598268,2.2223264438350827,3.7422010561861843,5.433125906824267,7.0560430684724444,8.425951587519764,15.424727231854098,104,20.2,2.75,4.0,5.43,104,11.5,3.5,5.0,6.0,104,6.7,3.62,5.31,6.93,103,4.9,4.25,5.88,8.2,101,5.0,5.0,6.75,9.5,97,4.1,5.75,8.5,11.0,93,2.2,6.0,9.75,13.2
AMAT,Hoch 2,58,0.9253074663123007,2.295236747363662,3.8217705026533846,6.459547578867207,7.919559908197386,9.490870932984649,15.002735380496942,58,24.1,3.12,4.25,5.83,58,12.1,3.5,5.25,7.08,58,8.6,3.75,6.44,7.75,57,7.0,3.75,6.75,10.1,54,5.6,5.25,7.94,11.75,52,3.8,6.0,9.88,14.17,48,2.1,6.75,12.0,15.3
AMAT,Hoch 3,32,1.0137641182164423,2.692375147966661,3.6913858840619076,7.596087347689151,10.551080529140727,13.135792191578883,20.7709745557313,32,31.2,2.88,4.56,6.63,32,21.9,3.5,5.69,8.23,32,15.6,3.5,7.5,10.33,32,15.6,3.75,7.5,11.38,30,13.3,4.75,8.62,13.75,28,10.7,4.75,12.81,15.65,26,11.5,7.75,13.75,16.0
AMAT,Hoch 4,15,2.357002913649081,3.4505335039283622,3.7230084140029884,6.795517089669586,10.055814901811962,13.18043481894048,19.432877125643937,15,26.7,3.5,4.62,5.55,15,20.0,3.5,5.38,8.65,15,13.3,3.5,6.75,10.0,15,0.0,3.5,7.38,10.0,15,0.0,3.75,7.75,11.25,14,0.0,4.0,8.5,14.35,13,0.0,4.5,9.25,14.9
AMAT,Hoch 5,7,1.9414489111415907,3.105223336348967,3.909930354758055,6.67792987970161,9.433601457034811,10.517358052591794,11.601114648148782,7,42.9,3.25,3.88,5.0,7,14.3,3.25,4.62,7.9,7,0.0,3.75,6.5,9.25,7,0.0,3.75,7.12,10.0,7,0.0,3.75,8.38,12.1,6,0.0,4.5,9.94,13.75,5,0.0,5.25,11.5,14.2
AMAT,Hoch 6,2,2.211815474524387,3.2710996627717677,4.330383851019148,5.389668039266528,6.025238552214957,6.237095389864433,6.448952227513909,2,0.0,2.62,2.94,3.12,2,0.0,4.12,5.19,5.83,2,0.0,4.12,5.19,5.83,2,0.0,4.12,5.19,5.83,2,0.0,4.62,5.44,5.92,2,0.0,4.62,5.44,5.92,2,0.0,4.62,5.44,5.92
AMAT,Hoch 7,1,3.577686602638905,3.577686602638905,3.577686602638905,3.577686602638905,3.577686602638905,3.577686602638905,3.577686602638905,1,0.0,3.5,3.5,3.5,1,0.0,3.5,3.5,3.5,1,0.0,3.5,3.5,3.5,1,0.0,4.5,4.5,4.5,1,0.0,4.5,4.5,4.5,1,0.0,4.5,4.5,4.5,1,0.0,4.5,4.5,4.5
AMD,alle,206,0.8337762530528908,2.7021403923511675,4.454301946839545,6.422042098852463,8.78369067697341,10.337621621951017,12.582912764801739,206,32.0,3.25,4.5,6.0,206,19.9,3.88,5.5,7.38,206,15.5,4.25,6.25,8.62,203,14.3,4.5,7.0,9.45,197,10.2,5.0,7.5,10.5,192,6.8,5.0,8.5,11.25,182,5.5,5.5,9.5,12.98
AMD,Hoch 1,101,0.8337762530528908,2.500661779571716,4.021882748656905,5.681028736815069,7.53011359474668,9.522428686518792,11.86240214905594,101,28.7,3.25,4.25,5.75,101,18.8,3.75,5.25,6.75,101,14.9,4.0,5.5,7.5,99,14.1,4.5,6.5,8.65,98,10.2,4.88,7.0,9.57,95,4.2,5.0,7.88,10.5,91,4.4,5.0,9.38,12.0
